Generación,Fx,Var1,Var2
1,286.710414,2.915,1.891
2,13.657530,16.363,0.582
3,13.655512,16.232,0.582
4,13.655512,16.232,0.582
5,13.621695,16.360,0.320
6,13.621695,16.360,0.320
7,13.621695,16.360,0.320
8,13.619622,16.098,0.320
9,13.619622,16.098,0.320
10,13.619397,16.098,0.307
11,13.619397,16.098,0.307
12,13.619397,16.098,0.307
13,13.619397,16.098,0.307
14,13.619397,16.098,0.307
15,13.619397,16.098,0.307
16,13.618610,16.098,0.060
17,13.618610,16.098,0.060
18,13.618609,16.020,0.060
19,13.618609,16.020,0.060
20,13.618609,16.020,0.060
21,13.618609,16.020,0.060
22,13.618609,16.020,0.060
23,13.618609,16.020,0.060
24,13.618609,16.020,0.060
25,13.618609,16.020,0.060
26,13.618609,16.020,0.060
27,13.618609,16.020,0.060
28,13.618609,16.020,0.060
29,13.618609,16.020,0.060
30,13.618609,16.020,0.060
31,13.618609,16.020,0.060
32,13.618609,15.957,0.060
33,13.618609,15.957,0.060
34,13.618609,15.957,0.060
35,13.618609,15.957,0.060
36,13.618609,15.957,0.060
37,13.618609,15.957,0.021
38,13.618609,15.957,0.021
39,13.618609,15.957,0.021
40,13.618609,15.957,0.021
41,13.618609,15.957,0.021
42,13.618609,15.958,0.021
43,13.618609,15.958,0.021
44,13.618609,15.958,0.021
45,13.618609,15.958,0.021
46,13.618609,15.958,0.021
47,13.618609,15.963,0.021
48,13.618609,15.963,0.021
49,13.618609,15.963,0.021
50,13.618609,15.963,0.021
51,13.618609,15.963,0.021
52,13.618609,15.963,0.021
53,13.618609,15.963,0.021
54,13.618609,15.963,0.021
55,13.618609,15.963,0.021
56,13.618609,15.963,0.021
57,13.618609,15.963,0.021
58,13.618609,15.963,0.021
59,13.618609,15.963,0.021
60,13.618609,15.963,0.021
61,13.618609,15.963,0.021
62,13.618609,15.963,0.021
63,13.618609,15.963,0.021
64,13.618609,15.963,0.021
65,13.618609,15.963,0.021
66,13.618609,15.963,0.034
67,13.618609,15.963,0.034
68,13.618609,15.963,0.034
69,13.618609,15.963,0.034
70,13.618609,15.963,0.034
71,13.618609,15.963,0.034
72,13.618609,15.963,0.034
73,13.618609,15.963,0.034
74,13.618609,15.963,0.034
75,13.618609,15.963,0.034
76,13.618609,15.963,0.034
77,13.618609,15.963,0.034
78,13.618609,15.963,0.034
79,13.618609,15.963,0.026
80,13.618609,15.963,0.026
81,13.618609,15.963,0.026
82,13.618609,15.963,0.026
83,13.618609,15.963,0.026
84,13.618609,15.963,0.026
85,13.618609,15.963,0.026
86,13.618609,15.963,0.026
87,13.618609,15.963,0.026
88,13.618609,15.963,0.026
89,13.618609,15.963,0.026
90,13.618609,15.963,0.026
91,13.618609,15.963,0.026
92,13.618609,15.963,0.026
93,13.618609,15.963,0.026
94,13.618609,15.963,0.026
95,13.618609,15.963,0.026
96,13.618609,15.963,0.026
97,13.618609,15.963,0.026
98,13.618609,15.963,0.026
99,13.618609,15.963,0.026
100,13.618609,15.963,0.026
