Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
54,0.157568,0.201256,0.002095,5,10,3.968789,15.727 -31.773 
55,0.096894,0.201256,0.002004,5,10,3.968789,15.727 -31.773 
56,0.121529,0.201256,0.002018,5,10,3.968789,15.727 -31.773 
57,0.181255,0.201256,0.002038,5,10,3.968789,15.727 -31.773 
58,0.201165,0.201260,0.201099,5,10,3.968697,15.727 -31.812 
59,0.142848,0.201262,0.002033,5,10,3.968655,15.727 -31.909 
60,0.197266,0.201262,0.166928,5,10,3.968655,15.727 -31.909 
61,0.119170,0.201262,0.001996,5,10,3.968655,15.727 -31.915 
62,0.139563,0.201262,0.002015,5,10,3.968655,15.727 -31.915 
63,0.196098,0.201262,0.162807,5,10,3.968655,15.727 -31.915 
64,0.192739,0.201262,0.155333,5,10,3.968655,15.727 -31.915 
65,0.095346,0.201262,0.001996,5,10,3.968655,15.727 -31.915 
66,0.086231,0.201262,0.001996,5,10,3.968655,15.727 -31.915 
67,0.126536,0.201262,0.002005,5,10,3.968655,15.727 -31.915 
68,0.135058,0.201262,0.002024,5,10,3.968655,15.727 -31.915 
69,0.153146,0.201262,0.002004,5,10,3.968655,15.727 -31.915 
70,0.187937,0.201262,0.082321,5,10,3.968655,15.727 -31.915 
71,0.140811,0.201262,0.003784,5,10,3.968655,15.727 -31.915 
72,0.159010,0.201262,0.002116,5,10,3.968655,15.727 -31.915 
73,0.141482,0.201262,0.002023,5,10,3.968655,15.727 -31.915 
74,0.155068,0.201262,0.001996,5,10,3.968655,15.727 -31.915 
75,0.128655,0.201262,0.001996,5,10,3.968655,15.727 -31.915 
76,0.156645,0.201277,0.004497,5,10,3.968270,16.143 -32.151 
77,0.169007,0.201277,0.007646,5,10,3.968270,16.143 -32.151 
78,0.184870,0.201277,0.038758,5,10,3.968270,16.143 -32.151 
79,0.164322,0.201277,0.001996,5,10,3.968270,16.143 -32.151 
80,0.157447,0.201277,0.002042,5,10,3.968270,16.143 -32.151 
81,0.187903,0.201277,0.118230,5,10,3.968270,16.143 -32.151 
82,0.151475,0.201278,0.002492,5,10,3.968265,15.881 -32.151 
83,0.140253,0.201278,0.003476,5,10,3.968265,15.881 -32.151 
84,0.104956,0.201278,0.002037,5,10,3.968265,15.881 -32.151 
85,0.139045,0.201278,0.002014,5,10,3.968265,15.881 -32.151 
86,0.176094,0.201278,0.005149,5,10,3.968262,15.959 -32.151 
87,0.173065,0.201278,0.002013,5,10,3.968262,15.963 -32.151 
88,0.135220,0.201278,0.002006,5,10,3.968262,15.963 -32.151 
89,0.121318,0.201278,0.002009,5,10,3.968262,15.963 -32.151 
90,0.160608,0.201278,0.001996,5,10,3.968262,15.963 -32.151 
91,0.140989,0.201278,0.002024,5,10,3.968262,15.963 -32.151 
92,0.143094,0.201278,0.002054,5,10,3.968258,15.946 -32.141 
93,0.100009,0.201278,0.001996,5,10,3.968258,15.946 -32.141 
94,0.180698,0.201278,0.002332,5,10,3.968253,15.934 -31.883 
95,0.179122,0.201278,0.003975,5,10,3.968252,15.925 -31.889 
96,0.179400,0.201278,0.002020,5,10,3.968252,15.925 -31.889 
97,0.179635,0.201278,0.002684,5,10,3.968252,15.925 -31.889 
98,0.154201,0.201278,0.002547,5,10,3.968252,15.925 -31.889 
99,0.120622,0.201278,0.001996,5,10,3.968252,15.925 -31.889 
100,0.199522,0.201278,0.195296,5,10,3.968252,15.925 -31.889 
