Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
1,0.003126,0.012436,0.001996,5,10,79.410140,-33.256 -2.074 
2,0.006259,0.012504,0.001996,5,10,78.972669,-33.220 -2.074 
3,0.017906,0.049459,0.002007,5,10,19.218850,30.693 -0.418 
4,0.032712,0.049459,0.012380,5,10,19.218850,30.693 -0.418 
5,0.036583,0.062051,0.002024,5,10,15.115745,31.086 -0.418 
6,0.042042,0.062051,0.002020,5,10,15.115745,31.086 -0.418 
7,0.043432,0.064284,0.002020,5,10,14.555869,-33.260 -0.110 
8,0.044315,0.064284,0.002004,5,10,14.555869,-33.260 -0.110 
9,0.054345,0.066242,0.005313,5,10,14.096090,-33.232 -0.451 
10,0.060787,0.069600,0.034836,5,10,13.367808,-33.168 -0.764 
11,0.052650,0.069600,0.002006,5,10,13.367808,-33.168 -0.764 
12,0.034131,0.069600,0.002004,5,10,13.367808,-33.168 -0.764 
13,0.063761,0.070450,0.054319,5,10,13.194551,-33.168 -0.503 
14,0.057476,0.070450,0.001996,5,10,13.194551,-33.168 -0.503 
15,0.049139,0.084983,0.001996,5,10,10.767012,-31.927 -0.398 
16,0.056218,0.084983,0.002023,5,10,10.767012,-31.927 -0.398 
17,0.055696,0.084983,0.002011,5,10,10.767012,-31.927 -0.398 
18,0.067585,0.084983,0.002197,5,10,10.767012,-31.927 -0.398 
19,0.062187,0.084985,0.002028,5,10,10.766791,-31.923 -0.395 
20,0.035423,0.084985,0.002004,5,10,10.766791,-31.923 -0.395 
21,0.076256,0.084985,0.002001,5,10,10.766791,-31.923 -0.395 
22,0.066063,0.084985,0.002040,5,10,10.766791,-31.923 -0.395 
23,0.038945,0.084985,0.001996,5,10,10.766791,-31.923 -0.395 
24,0.042095,0.084985,0.001996,5,10,10.766791,-31.923 -0.395 
25,0.072168,0.084985,0.053958,5,10,10.766791,-31.923 -0.395 
26,0.062265,0.084985,0.002400,5,10,10.766791,-31.949 -0.395 
27,0.058689,0.084985,0.001996,5,10,10.766791,-31.949 -0.395 
28,0.058261,0.084985,0.002012,5,10,10.766791,-31.949 -0.395 
29,0.082942,0.084985,0.065208,5,10,10.766791,-31.949 -0.395 
30,0.043342,0.084985,0.002024,5,10,10.766791,-31.949 -0.395 
31,0.052036,0.084985,0.002015,5,10,10.766791,-31.949 -0.395 
32,0.084758,0.085011,0.083907,5,10,10.763181,-31.954 -0.008 
33,0.070500,0.085011,0.002026,5,10,10.763181,-31.954 -0.008 
34,0.084473,0.085011,0.081047,5,10,10.763181,-31.954 -0.008 
35,0.084442,0.085011,0.080768,5,10,10.763181,-31.954 -0.008 
36,0.084862,0.085011,0.084041,5,10,10.763181,-31.947 -0.008 
37,0.075747,0.085011,0.003703,5,10,10.763181,-31.947 -0.008 
38,0.076665,0.085011,0.002045,5,10,10.763181,-31.945 -0.008 
39,0.060819,0.085011,0.002008,5,10,10.763181,-31.945 -0.008 
40,0.079063,0.085011,0.046658,5,10,10.763181,-31.945 -0.008 
41,0.072993,0.085011,0.003590,5,10,10.763181,-31.945 -0.008 
42,0.051808,0.085011,0.001996,5,10,10.763181,-31.945 -0.009 
43,0.071114,0.085011,0.002008,5,10,10.763181,-31.945 -0.009 
44,0.074765,0.085011,0.002008,5,10,10.763181,-31.945 -0.009 
45,0.075456,0.085011,0.005342,5,10,10.763181,-31.945 -0.021 
46,0.067155,0.085011,0.002005,5,10,10.763181,-31.945 -0.021 
47,0.060091,0.085011,0.002002,5,10,10.763181,-31.945 -0.021 
48,0.060290,0.085011,0.002001,5,10,10.763181,-31.945 -0.021 
49,0.084976,0.085011,0.084884,5,10,10.763181,-31.945 -0.021 
50,0.072369,0.085011,0.003362,5,10,10.763181,-31.945 -0.021 
51,0.043666,0.085011,0.002027,5,10,10.763181,-31.945 -0.021 
52,0.074971,0.085011,0.005255,5,10,10.763181,-31.945 -0.026 
53,0.066296,0.085011,0.002000,5,10,10.763181,-31.945 -0.026 
54,0.072647,0.085011,0.003750,5,10,10.763181,-31.944 -0.026 
55,0.051911,0.085011,0.002078,5,10,10.763181,-31.944 -0.026 
56,0.076555,0.085011,0.002003,5,10,10.763181,-31.944 -0.026 
57,0.033117,0.085011,0.002005,5,10,10.763181,-31.944 -0.026 
58,0.063183,0.085011,0.003764,5,10,10.763181,-31.944 -0.026 
59,0.054055,0.085011,0.001996,5,10,10.763181,-31.944 -0.025 
60,0.053732,0.085011,0.002003,5,10,10.763181,-31.944 -0.025 
61,0.070172,0.085011,0.004847,5,10,10.763181,-31.944 -0.025 
62,0.079765,0.085011,0.058561,5,10,10.763181,-31.944 -0.025 
63,0.049372,0.085011,0.002047,5,10,10.763181,-31.944 -0.025 
64,0.041180,0.085011,0.002011,5,10,10.763181,-31.944 -0.025 
65,0.065074,0.085011,0.001996,5,10,10.763181,-31.944 -0.025 
66,0.072052,0.085011,0.002647,5,10,10.763181,-31.944 -0.025 
67,0.063940,0.085011,0.002820,5,10,10.763181,-31.944 -0.025 
68,0.069279,0.085011,0.004111,5,10,10.763181,-31.944 -0.025 
69,0.063351,0.085011,0.002021,5,10,10.763181,-31.944 -0.025 
70,0.064926,0.085011,0.001996,5,10,10.763181,-31.944 -0.025 
71,0.082822,0.085011,0.072229,5,10,10.763181,-31.944 -0.025 
72,0.074684,0.085011,0.002934,5,10,10.763181,-31.944 -0.025 
