Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
1,0.002027,0.002277,0.001996,5,10,438.246623,28.097 -14.573 
2,0.002122,0.002696,0.001996,5,10,369.933982,29.456 35.226 
3,0.002192,0.002696,0.001996,5,10,369.933982,29.456 35.226 
4,0.005134,0.032204,0.001996,5,10,30.051667,33.381 32.537 
5,0.021632,0.039672,0.001996,5,10,24.206946,32.857 32.590 
6,0.026134,0.039702,0.001996,5,10,24.187639,32.857 32.524 
7,0.025307,0.039702,0.002006,5,10,24.187639,32.857 32.524 
8,0.021209,0.039702,0.001996,5,10,24.187639,32.857 32.524 
9,0.042364,0.142580,0.001996,5,10,6.013584,32.868 -32.933 
10,0.049645,0.142580,0.001996,5,10,6.013584,32.868 -32.933 
11,0.068899,0.142580,0.002014,5,10,6.013584,32.868 -32.933 
12,0.104969,0.151414,0.002011,5,10,5.604422,31.556 -32.933 
13,0.124689,0.155520,0.002021,5,10,5.430030,32.776 -32.805 
14,0.152346,0.215813,0.133334,5,10,3.633651,0.100 -32.933 
15,0.067023,0.215813,0.002017,5,10,3.633651,0.100 -32.933 
16,0.099473,0.215813,0.002008,5,10,3.633651,0.100 -32.933 
17,0.112052,0.215813,0.002237,5,10,3.633651,0.100 -32.933 
18,0.155111,0.250943,0.002011,5,10,2.984969,0.100 -31.622 
19,0.152366,0.250943,0.002026,5,10,2.984969,0.100 -31.622 
20,0.180845,0.250943,0.002040,5,10,2.984969,0.100 -31.622 
21,0.172818,0.250943,0.002025,5,10,2.984969,0.100 -31.622 
22,0.151895,0.250943,0.002009,5,10,2.984969,0.100 -31.622 
23,0.215238,0.251006,0.002006,5,10,2.983965,0.100 -31.649 
24,0.190409,0.251095,0.002008,5,10,2.982560,0.101 -32.278 
25,0.215427,0.251095,0.002036,5,10,2.982560,0.101 -32.278 
26,0.151588,0.251123,0.002004,5,10,2.982117,0.100 -32.148 
27,0.250941,0.251123,0.249654,5,10,2.982117,0.100 -32.148 
28,0.126367,0.251123,0.002007,5,10,2.982116,0.021 -32.148 
29,0.154728,0.251123,0.002008,5,10,2.982116,0.021 -32.148 
30,0.195609,0.251123,0.002007,5,10,2.982116,0.021 -32.148 
31,0.194931,0.251123,0.002009,5,10,2.982116,0.017 -32.148 
32,0.145071,0.251123,0.001996,5,10,2.982116,0.017 -32.148 
33,0.201213,0.251123,0.002027,5,10,2.982116,0.017 -32.148 
34,0.210583,0.251123,0.004184,5,10,2.982114,0.017 -32.144 
35,0.225505,0.251123,0.003358,5,10,2.982114,0.017 -32.144 
36,0.225398,0.251123,0.002144,5,10,2.982105,0.077 -32.017 
37,0.200767,0.251123,0.001996,5,10,2.982105,0.077 -32.017 
38,0.154262,0.251123,0.002022,5,10,2.982105,0.077 -32.017 
39,0.167744,0.251123,0.002026,5,10,2.982105,0.077 -32.017 
40,0.157389,0.251123,0.002008,5,10,2.982105,0.077 -32.004 
41,0.147742,0.251123,0.001996,5,10,2.982105,0.066 -32.004 
42,0.192283,0.251123,0.002236,5,10,2.982105,0.066 -32.004 
43,0.167706,0.251123,0.002009,5,10,2.982105,0.066 -32.004 
44,0.158697,0.251123,0.002010,5,10,2.982105,0.066 -32.004 
45,0.178616,0.251123,0.002041,5,10,2.982105,0.066 -32.004 
46,0.220321,0.251123,0.010868,5,10,2.982105,0.066 -32.004 
47,0.232570,0.251123,0.132707,5,10,2.982105,0.066 -32.004 
48,0.208116,0.251123,0.003703,5,10,2.982105,0.066 -32.004 
49,0.158394,0.251123,0.002002,5,10,2.982105,0.066 -32.004 
50,0.149712,0.251123,0.002006,5,10,2.982105,0.066 -32.004 
51,0.235825,0.251123,0.170515,5,10,2.982105,0.066 -32.004 
52,0.133189,0.251123,0.002040,5,10,2.982105,0.039 -32.004 
53,0.152446,0.251123,0.002156,5,10,2.982105,0.039 -32.004 
54,0.152219,0.251123,0.001996,5,10,2.982105,0.039 -32.004 
55,0.157960,0.251123,0.002008,5,10,2.982105,0.039 -32.004 
56,0.203792,0.251123,0.002024,5,10,2.982105,0.039 -32.004 
57,0.184675,0.251123,0.005002,5,10,2.982105,0.000 -32.004 
58,0.232925,0.251123,0.119322,5,10,2.982105,0.000 -32.001 
59,0.222215,0.251123,0.112527,5,10,2.982105,0.000 -32.001 
60,0.223330,0.251123,0.025475,5,10,2.982105,0.000 -32.001 
61,0.149069,0.251123,0.002008,5,10,2.982105,0.000 -32.001 
62,0.199073,0.251123,0.002037,5,10,2.982105,0.000 -32.001 
63,0.223162,0.251123,0.002133,5,10,2.982105,0.000 -32.001 
64,0.151334,0.251123,0.002009,5,10,2.982105,0.000 -32.001 
65,0.225521,0.251123,0.002049,5,10,2.982105,0.000 -32.001 
66,0.230706,0.251123,0.148738,5,10,2.982105,0.000 -32.001 
67,0.176271,0.251123,0.001996,5,10,2.982105,0.000 -32.001 
68,0.201061,0.251123,0.002014,5,10,2.982105,0.000 -32.001 
69,0.179361,0.251123,0.003932,5,10,2.982105,0.000 -32.001 
70,0.202757,0.251123,0.004235,5,10,2.982105,0.000 -32.001 
71,0.181970,0.251123,0.002004,5,10,2.982105,0.000 -32.001 
72,0.211776,0.251123,0.002008,5,10,2.982105,0.000 -32.001 
73,0.200525,0.251123,0.002022,5,10,2.982105,0.000 -32.001 
74,0.150944,0.251123,0.002004,5,10,2.982105,0.000 -32.001 
75,0.191444,0.251123,0.003717,5,10,2.982105,0.000 -32.001 
76,0.188731,0.251123,0.002032,5,10,2.982105,0.000 -32.000 
77,0.170158,0.251123,0.002032,5,10,2.982105,0.000 -32.000 
78,0.162530,0.251123,0.002128,5,10,2.982105,0.000 -32.000 
79,0.201195,0.251123,0.002045,5,10,2.982105,0.000 -32.000 
80,0.176502,0.251123,0.002028,5,10,2.982105,0.000 -32.000 
81,0.251091,0.251123,0.250889,5,10,2.982105,0.000 -32.000 
82,0.226190,0.251123,0.002263,5,10,2.982105,0.003 -31.989 
83,0.197181,0.251123,0.002024,5,10,2.982105,0.008 -31.988 
84,0.175644,0.251123,0.002004,5,10,2.982105,0.008 -31.988 
85,0.150654,0.251123,0.001996,5,10,2.982105,0.005 -31.987 
86,0.187932,0.251123,0.005111,5,10,2.982105,0.005 -31.987 
87,0.178265,0.251123,0.002005,5,10,2.982105,0.008 -31.987 
88,0.205866,0.251123,0.004838,5,10,2.982105,0.008 -31.987 
89,0.154040,0.251123,0.002045,5,10,2.982105,0.008 -31.987 
90,0.204958,0.251123,0.004948,5,10,2.982105,0.008 -31.987 
91,0.180409,0.251123,0.001998,5,10,2.982105,0.008 -31.987 
92,0.175621,0.251123,0.001996,5,10,2.982105,0.008 -31.987 
93,0.249500,0.251123,0.246506,5,10,2.982105,0.008 -31.987 
94,0.224954,0.251123,0.002269,5,10,2.982105,0.008 -31.987 
95,0.225574,0.251123,0.004992,5,10,2.982105,0.008 -31.987 
96,0.211853,0.251123,0.002009,5,10,2.982105,0.008 -31.987 
97,0.197007,0.251123,0.001996,5,10,2.982105,0.008 -31.987 
98,0.220523,0.251123,0.002459,5,10,2.982105,0.008 -31.987 
99,0.232442,0.251123,0.115566,5,10,2.982105,0.008 -31.987 
100,0.076799,0.251123,0.001996,5,10,2.982105,0.008 -31.987 
