Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
1,0.002338,0.003458,0.001996,5,10,288.168664,29.042 -16.183 
2,0.002642,0.004483,0.001996,5,10,222.057942,16.059 -29.291 
3,0.002549,0.004483,0.001996,5,10,222.057942,16.059 -29.291 
4,0.002652,0.004483,0.001997,5,10,222.057942,16.059 -29.291 
5,0.006919,0.040340,0.001997,5,10,23.789242,16.248 31.004 
6,0.025120,0.041777,0.002049,5,10,22.936521,15.799 32.583 
7,0.037282,0.041777,0.005341,5,10,22.936521,15.799 32.583 
8,0.029578,0.041777,0.001996,5,10,22.936521,15.799 32.583 
9,0.040979,0.041840,0.039680,5,10,22.900833,16.245 32.059 
10,0.030106,0.041840,0.001996,5,10,22.900833,16.245 32.059 
11,0.029756,0.041840,0.002004,5,10,22.900833,16.245 32.050 
12,0.037966,0.041840,0.011770,5,10,22.900833,16.245 32.050 
13,0.026167,0.041840,0.002004,5,10,22.900833,16.245 32.050 
14,0.032789,0.041840,0.002293,5,10,22.900833,16.245 32.050 
15,0.028892,0.041840,0.002014,5,10,22.900833,16.245 32.050 
16,0.036978,0.041840,0.002195,5,10,22.900636,15.983 32.050 
17,0.041096,0.041840,0.036320,5,10,22.900636,15.983 32.050 
18,0.029942,0.041840,0.001996,5,10,22.900636,15.983 32.050 
19,0.029423,0.041840,0.001996,5,10,22.900636,15.983 32.050 
20,0.032570,0.041840,0.002115,5,10,22.900636,15.983 32.050 
21,0.036486,0.041840,0.001996,5,10,22.900636,15.983 32.050 
22,0.035519,0.041840,0.002125,5,10,22.900636,15.983 32.050 
23,0.042897,0.069577,0.031812,5,10,13.372577,16.151 -33.461 
24,0.037716,0.069577,0.002006,5,10,13.372577,16.151 -33.461 
25,0.060343,0.155624,0.003041,5,10,5.425752,16.151 -33.068 
26,0.024127,0.155624,0.001996,5,10,5.425752,16.151 -33.068 
27,0.124194,0.201258,0.001996,5,10,3.968744,16.282 -31.889 
28,0.154119,0.201269,0.003785,5,10,3.968481,16.177 -31.757 
29,0.168259,0.201269,0.094095,5,10,3.968481,16.177 -31.757 
30,0.184121,0.201277,0.149389,5,10,3.968280,16.177 -32.020 
31,0.155590,0.201277,0.002039,5,10,3.968280,16.177 -32.020 
32,0.160322,0.201277,0.001997,5,10,3.968278,16.174 -32.017 
33,0.147097,0.201277,0.002036,5,10,3.968278,16.174 -32.017 
34,0.149767,0.201277,0.002004,5,10,3.968278,16.174 -32.017 
35,0.201014,0.201278,0.198768,5,10,3.968261,16.148 -32.096 
36,0.161947,0.201278,0.002258,5,10,3.968261,16.148 -32.096 
37,0.142067,0.201278,0.002347,5,10,3.968261,16.148 -32.096 
38,0.201276,0.201278,0.201263,5,10,3.968261,16.148 -32.020 
39,0.183593,0.201278,0.031352,5,10,3.968251,16.017 -32.096 
40,0.200208,0.201278,0.194232,5,10,3.968251,16.017 -32.096 
41,0.180784,0.201278,0.007011,5,10,3.968251,16.017 -32.096 
42,0.187879,0.201278,0.077586,5,10,3.968251,16.017 -32.096 
43,0.161114,0.201278,0.002035,5,10,3.968251,16.017 -32.089 
44,0.201263,0.201278,0.201194,5,10,3.968251,16.017 -32.089 
45,0.200913,0.201278,0.197703,5,10,3.968250,16.017 -32.010 
46,0.082722,0.201278,0.002023,5,10,3.968250,16.017 -32.010 
47,0.129671,0.201278,0.001996,5,10,3.968250,16.017 -32.010 
48,0.111477,0.201278,0.001996,5,10,3.968250,16.017 -32.010 
49,0.129457,0.201278,0.002270,5,10,3.968250,16.017 -32.010 
50,0.169540,0.201278,0.005703,5,10,3.968250,16.017 -32.010 
51,0.150522,0.201278,0.001996,5,10,3.968250,16.017 -32.010 
52,0.200120,0.201278,0.191075,5,10,3.968250,16.017 -32.010 
53,0.122087,0.201278,0.002259,5,10,3.968250,16.017 -32.010 
54,0.121999,0.201278,0.002007,5,10,3.968250,16.017 -32.010 
55,0.181714,0.201278,0.007685,5,10,3.968250,16.017 -32.010 
56,0.141686,0.201278,0.002128,5,10,3.968250,16.017 -32.010 
57,0.191319,0.201278,0.104820,5,10,3.968250,16.017 -32.010 
58,0.161338,0.201278,0.002261,5,10,3.968250,16.017 -32.010 
59,0.121292,0.201278,0.002012,5,10,3.968250,16.017 -32.010 
60,0.169542,0.201278,0.001996,5,10,3.968250,16.017 -32.010 
61,0.152668,0.201278,0.004156,5,10,3.968250,16.017 -32.010 
62,0.161387,0.201278,0.001996,5,10,3.968250,16.017 -32.010 
63,0.153307,0.201278,0.002005,5,10,3.968250,16.017 -32.010 
64,0.121672,0.201278,0.002010,5,10,3.968250,16.017 -32.010 
65,0.176661,0.201278,0.002023,5,10,3.968250,16.017 -32.010 
66,0.176908,0.201278,0.002274,5,10,3.968250,16.017 -32.010 
67,0.122479,0.201278,0.002125,5,10,3.968250,16.017 -32.010 
68,0.200801,0.201278,0.198896,5,10,3.968250,16.017 -32.010 
69,0.161238,0.201278,0.002008,5,10,3.968250,16.029 -31.984 
70,0.171610,0.201278,0.002575,5,10,3.968250,16.029 -31.984 
71,0.191247,0.201278,0.103301,5,10,3.968250,16.029 -31.984 
72,0.161829,0.201278,0.002129,5,10,3.968250,16.029 -31.984 
73,0.156158,0.201278,0.003428,5,10,3.968250,16.029 -31.984 
74,0.195598,0.201278,0.172428,5,10,3.968250,16.029 -31.984 
75,0.178625,0.201278,0.002015,5,10,3.968250,16.029 -31.984 
76,0.158783,0.201278,0.002113,5,10,3.968250,16.029 -31.984 
77,0.175459,0.201278,0.002004,5,10,3.968250,16.029 -31.984 
78,0.204263,0.489244,0.002029,5,10,1.043969,-32.599 -31.984 
79,0.247600,0.489244,0.001996,5,10,1.043969,-32.599 -31.984 
80,0.277197,0.496206,0.001996,5,10,1.015293,-32.206 -32.508 
81,0.326332,0.496206,0.002119,5,10,1.015293,-32.206 -32.508 
82,0.217710,0.496206,0.002021,5,10,1.015293,-32.206 -32.508 
83,0.407069,0.496206,0.005971,5,10,1.015293,-32.206 -32.508 
84,0.357646,0.496206,0.002141,5,10,1.015293,-32.206 -32.508 
85,0.194612,0.496214,0.002021,5,10,1.015261,-31.812 -32.508 
86,0.321252,0.496223,0.002004,5,10,1.015222,-32.127 -32.508 
87,0.403941,0.496223,0.002334,5,10,1.015222,-32.127 -32.508 
88,0.394328,0.499333,0.002154,5,10,1.002672,-32.127 -31.591 
89,0.350796,0.499333,0.001996,5,10,1.002672,-32.127 -31.591 
90,0.250889,0.500497,0.002020,5,10,0.998014,-32.082 -31.853 
91,0.451234,0.500497,0.015077,5,10,0.998014,-32.082 -31.853 
92,0.390412,0.500498,0.003629,5,10,0.998010,-32.127 -32.115 
93,0.389927,0.500498,0.001996,5,10,0.998010,-32.127 -32.115 
94,0.438422,0.500498,0.002145,5,10,0.998010,-32.127 -32.115 
95,0.303914,0.500498,0.002005,5,10,0.998010,-32.127 -32.115 
96,0.310577,0.500498,0.002028,5,10,0.998010,-32.127 -32.115 
97,0.351003,0.500499,0.001996,5,10,0.998006,-31.996 -32.115 
98,0.301397,0.500499,0.002020,5,10,0.998006,-31.996 -32.115 
99,0.404488,0.500499,0.006973,5,10,0.998006,-31.996 -32.115 
100,0.498247,0.500499,0.483077,5,10,0.998006,-31.996 -32.115 
