Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
1,0.005088,0.012252,0.001996,5,10,80.619647,31.902 34.035 
2,0.007343,0.012252,0.002005,5,10,80.619647,31.902 34.035 
3,0.009553,0.012397,0.002066,5,10,79.667211,32.478 34.029 
4,0.010316,0.012397,0.002094,5,10,79.667211,32.478 34.029 
5,0.013301,0.019438,0.012249,5,10,50.446503,32.465 33.773 
6,0.012378,0.019438,0.002553,5,10,50.446503,32.465 33.773 
7,0.011667,0.019734,0.001996,5,10,49.674809,32.465 33.764 
8,0.015204,0.019734,0.002025,5,10,49.674809,32.465 33.764 
9,0.017150,0.038954,0.002025,5,10,24.671516,32.426 32.991 
10,0.021119,0.038954,0.002078,5,10,24.671516,32.426 32.991 
11,0.026563,0.038962,0.002141,5,10,24.666117,32.033 32.991 
12,0.021596,0.038962,0.001996,5,10,24.666117,32.033 32.991 
13,0.032415,0.039003,0.016535,5,10,24.639324,32.085 32.986 
14,0.044479,0.167885,0.002013,5,10,4.956452,32.085 -32.427 
15,0.069917,0.168035,0.002076,5,10,4.951153,32.085 -32.296 
16,0.111857,0.168053,0.002021,5,10,4.950493,32.085 -31.894 
17,0.118266,0.168053,0.002018,5,10,4.950491,32.006 -32.034 
18,0.134982,0.168053,0.002033,5,10,4.950491,32.006 -32.034 
19,0.144394,0.168053,0.002259,5,10,4.950491,32.006 -32.034 
20,0.167906,0.168053,0.167173,5,10,4.950491,32.006 -31.959 
21,0.164890,0.168053,0.139935,5,10,4.950491,32.006 -31.959 
22,0.092686,0.168053,0.001996,5,10,4.950491,32.006 -31.959 
23,0.153841,0.168053,0.028570,5,10,4.950491,32.006 -31.959 
24,0.121971,0.168053,0.002121,5,10,4.950491,32.006 -31.959 
25,0.116222,0.168053,0.002025,5,10,4.950491,32.006 -31.959 
26,0.142070,0.168053,0.003974,5,10,4.950491,32.006 -31.959 
27,0.116826,0.168053,0.005000,5,10,4.950491,32.006 -31.959 
28,0.134703,0.168053,0.002005,5,10,4.950491,32.006 -31.959 
29,0.167426,0.168053,0.163007,5,10,4.950491,32.006 -31.959 
30,0.085056,0.168053,0.001996,5,10,4.950491,32.006 -31.959 
31,0.135050,0.168053,0.002035,5,10,4.950491,32.006 -31.959 
32,0.151486,0.168053,0.002403,5,10,4.950491,32.006 -31.959 
33,0.107757,0.168053,0.002001,5,10,4.950491,32.006 -31.959 
34,0.134846,0.168053,0.002048,5,10,4.950491,32.006 -31.959 
35,0.101982,0.168053,0.001996,5,10,4.950491,32.006 -31.959 
36,0.118690,0.168053,0.002019,5,10,4.950491,32.006 -31.959 
37,0.167949,0.168053,0.167536,5,10,4.950491,32.006 -31.959 
38,0.126699,0.168053,0.002016,5,10,4.950491,32.006 -31.959 
39,0.126088,0.168053,0.002121,5,10,4.950491,32.006 -31.959 
40,0.117799,0.168053,0.001996,5,10,4.950491,32.006 -31.959 
41,0.151245,0.168053,0.006008,5,10,4.950491,32.004 -31.959 
42,0.085007,0.168053,0.001996,5,10,4.950491,32.004 -31.959 
43,0.151257,0.168053,0.002032,5,10,4.950491,31.997 -31.959 
44,0.121065,0.168053,0.002129,5,10,4.950491,31.997 -31.959 
45,0.121303,0.168053,0.002009,5,10,4.950491,31.997 -31.959 
46,0.120649,0.168053,0.002249,5,10,4.950491,31.997 -31.959 
47,0.104214,0.168053,0.002117,5,10,4.950491,31.997 -31.959 
48,0.128265,0.168053,0.002005,5,10,4.950491,31.997 -31.959 
49,0.127118,0.168053,0.002005,5,10,4.950491,31.997 -31.959 
50,0.122828,0.168053,0.002009,5,10,4.950491,31.997 -31.959 
51,0.151742,0.168053,0.007667,5,10,4.950491,31.997 -31.959 
52,0.151146,0.168053,0.002005,5,10,4.950491,31.997 -31.959 
53,0.151176,0.168053,0.002004,5,10,4.950491,31.997 -31.959 
54,0.147368,0.168053,0.007646,5,10,4.950491,31.997 -31.959 
55,0.143081,0.168053,0.002217,5,10,4.950491,31.997 -31.959 
56,0.118227,0.168053,0.002007,5,10,4.950491,31.997 -31.959 
57,0.134836,0.168053,0.002045,5,10,4.950491,31.997 -31.959 
58,0.134831,0.168053,0.002018,5,10,4.950491,31.997 -31.959 
59,0.134358,0.168053,0.002072,5,10,4.950491,31.997 -31.959 
60,0.108445,0.168053,0.002010,5,10,4.950491,31.997 -31.959 
61,0.106447,0.168053,0.002008,5,10,4.950491,31.997 -31.959 
62,0.151175,0.168053,0.002254,5,10,4.950491,31.997 -31.959 
63,0.135034,0.168053,0.002262,5,10,4.950491,31.997 -31.959 
64,0.134811,0.168053,0.001996,5,10,4.950491,31.997 -31.959 
