Generación,Fx,Var1,Var2
1,288.168664,29.042,-16.183
2,222.057942,16.059,-29.291
3,222.057942,16.059,-29.291
4,222.057942,16.059,-29.291
5,23.789242,16.248,31.004
6,22.936521,15.799,32.583
7,22.936521,15.799,32.583
8,22.936521,15.799,32.583
9,22.900833,16.245,32.059
10,22.900833,16.245,32.059
11,22.900833,16.245,32.050
12,22.900833,16.245,32.050
13,22.900833,16.245,32.050
14,22.900833,16.245,32.050
15,22.900833,16.245,32.050
16,22.900636,15.983,32.050
17,22.900636,15.983,32.050
18,22.900636,15.983,32.050
19,22.900636,15.983,32.050
20,22.900636,15.983,32.050
21,22.900636,15.983,32.050
22,22.900636,15.983,32.050
23,13.372577,16.151,-33.461
24,13.372577,16.151,-33.461
25,5.425752,16.151,-33.068
26,5.425752,16.151,-33.068
27,3.968744,16.282,-31.889
28,3.968481,16.177,-31.757
29,3.968481,16.177,-31.757
30,3.968280,16.177,-32.020
31,3.968280,16.177,-32.020
32,3.968278,16.174,-32.017
33,3.968278,16.174,-32.017
34,3.968278,16.174,-32.017
35,3.968261,16.148,-32.096
36,3.968261,16.148,-32.096
37,3.968261,16.148,-32.096
38,3.968261,16.148,-32.020
39,3.968251,16.017,-32.096
40,3.968251,16.017,-32.096
41,3.968251,16.017,-32.096
42,3.968251,16.017,-32.096
43,3.968251,16.017,-32.089
44,3.968251,16.017,-32.089
45,3.968250,16.017,-32.010
46,3.968250,16.017,-32.010
47,3.968250,16.017,-32.010
48,3.968250,16.017,-32.010
49,3.968250,16.017,-32.010
50,3.968250,16.017,-32.010
51,3.968250,16.017,-32.010
52,3.968250,16.017,-32.010
53,3.968250,16.017,-32.010
54,3.968250,16.017,-32.010
55,3.968250,16.017,-32.010
56,3.968250,16.017,-32.010
57,3.968250,16.017,-32.010
58,3.968250,16.017,-32.010
59,3.968250,16.017,-32.010
60,3.968250,16.017,-32.010
61,3.968250,16.017,-32.010
62,3.968250,16.017,-32.010
63,3.968250,16.017,-32.010
64,3.968250,16.017,-32.010
65,3.968250,16.017,-32.010
66,3.968250,16.017,-32.010
67,3.968250,16.017,-32.010
68,3.968250,16.017,-32.010
69,3.968250,16.029,-31.984
70,3.968250,16.029,-31.984
71,3.968250,16.029,-31.984
72,3.968250,16.029,-31.984
73,3.968250,16.029,-31.984
74,3.968250,16.029,-31.984
75,3.968250,16.029,-31.984
76,3.968250,16.029,-31.984
77,3.968250,16.029,-31.984
78,1.043969,-32.599,-31.984
79,1.043969,-32.599,-31.984
80,1.015293,-32.206,-32.508
81,1.015293,-32.206,-32.508
82,1.015293,-32.206,-32.508
83,1.015293,-32.206,-32.508
84,1.015293,-32.206,-32.508
85,1.015261,-31.812,-32.508
86,1.015222,-32.127,-32.508
87,1.015222,-32.127,-32.508
88,1.002672,-32.127,-31.591
89,1.002672,-32.127,-31.591
90,0.998014,-32.082,-31.853
91,0.998014,-32.082,-31.853
92,0.998010,-32.127,-32.115
93,0.998010,-32.127,-32.115
94,0.998010,-32.127,-32.115
95,0.998010,-32.127,-32.115
96,0.998010,-32.127,-32.115
97,0.998006,-31.996,-32.115
98,0.998006,-31.996,-32.115
99,0.998006,-31.996,-32.115
100,0.998006,-31.996,-32.115
