Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
1,0.0342413,0.100515,0.00199611,5,10,8.94881,-17.1326 -15.7006 
2,0.0632015,0.100515,0.00232799,5,10,8.94881,-17.1326 -15.7006 
3,0.0455979,0.100522,0.00200394,5,10,8.94812,-17.1326 -16.0196 
4,0.0396777,0.100522,0.00199609,5,10,8.94812,-17.1326 -16.0196 
5,0.0674989,0.210728,0.00199612,5,10,3.74545,-17.0076 -31.0517 
6,0.108258,0.499541,0.00199612,5,10,1.00184,-32.1437 -32.3957 
7,0.124902,0.499583,0.00199609,5,10,1.00167,-32.1437 -32.3927 
8,0.0992532,0.499583,0.00344364,5,10,1.00167,-32.1437 -32.3927 
9,0.14112,0.499583,0.00200784,5,10,1.00167,-32.1437 -32.3927 
10,0.125013,0.499583,0.00201781,5,10,1.00167,-32.1437 -32.3927 
11,0.285247,0.499583,0.03358,5,10,1.00167,-32.1437 -32.3927 
12,0.0938331,0.499583,0.0128022,5,10,1.00167,-32.1437 -32.3927 
13,0.155413,0.499583,0.0019992,5,10,1.00167,-32.1437 -32.3927 
14,0.0837223,0.499583,0.00200616,5,10,1.00167,-32.1437 -32.3927 
15,0.224925,0.499583,0.00200379,5,10,1.00167,-32.1437 -32.3927 
16,0.221648,0.499583,0.00229892,5,10,1.00167,-32.1437 -32.3927 
17,0.125094,0.499583,0.00894892,5,10,1.00167,-32.1437 -32.3927 
18,0.0857573,0.499583,0.00200804,5,10,1.00167,-32.1437 -32.3927 
19,0.148085,0.499583,0.002004,5,10,1.00167,-32.1437 -32.3927 
20,0.176961,0.499583,0.00200379,5,10,1.00167,-32.1437 -32.3927 
21,0.0778065,0.499583,0.00286631,5,10,1.00167,-32.1437 -32.3927 
22,0.250288,0.499796,0.0434889,5,10,1.00082,-32.1437 -32.3757 
23,0.0844453,0.499796,0.00200778,5,10,1.00082,-32.1437 -32.3757 
24,0.223078,0.499797,0.00200631,5,10,1.00081,-31.8717 -32.3757 
25,0.143899,0.499797,0.00199875,5,10,1.00081,-31.8717 -32.3757 
26,0.217649,0.49983,0.00200534,5,10,1.00068,-32.1277 -32.3727 
27,0.175236,0.49983,0.00257905,5,10,1.00068,-32.1277 -32.3727 
28,0.161213,0.49983,0.00201051,5,10,1.00068,-32.1277 -32.3727 
29,0.285738,0.499831,0.022052,5,10,1.00068,-32.0677 -32.3727 
30,0.144393,0.499831,0.00200847,5,10,1.00068,-32.0677 -32.3727 
31,0.202421,0.499831,0.00353615,5,10,1.00068,-32.0677 -32.3727 
32,0.10145,0.499831,0.00233965,5,10,1.00068,-32.0677 -32.3727 
33,0.100713,0.499831,0.00199601,5,10,1.00068,-32.0677 -32.3727 
34,0.213991,0.500499,0.00261409,5,10,0.998006,-32.0677 -31.8847 
35,0.115278,0.500499,0.002005,5,10,0.998006,-32.0677 -31.8847 
36,0.137567,0.500499,0.00200631,5,10,0.998004,-32.0677 -31.9167 
37,0.119465,0.5005,0.0020044,5,10,0.998004,-32.0677 -32.0357 
38,0.129923,0.5005,0.00200377,5,10,0.998004,-32.0677 -32.0357 
39,0.134408,0.5005,0.00239692,5,10,0.998004,-32.0677 -32.0357 
40,0.163276,0.5005,0.00199612,5,10,0.998004,-32.0677 -32.0357 
41,0.235939,0.5005,0.024242,5,10,0.998004,-32.0677 -32.0357 
42,0.218263,0.5005,0.00284521,5,10,0.998004,-32.0677 -32.0357 
43,0.117529,0.5005,0.00200766,5,10,0.998004,-32.0677 -32.0357 
44,0.127096,0.5005,0.00200851,5,10,0.998004,-32.0677 -32.0357 
45,0.1613,0.5005,0.00200379,5,10,0.998004,-32.0677 -32.0357 
46,0.0800106,0.5005,0.00199616,5,10,0.998004,-32.0677 -32.0357 
47,0.238855,0.5005,0.00200893,5,10,0.998004,-32.0677 -32.0287 
48,0.223261,0.5005,0.00806027,5,10,0.998004,-32.0677 -32.0287 
49,0.100607,0.5005,0.00200804,5,10,0.998004,-32.0677 -32.0287 
50,0.137811,0.5005,0.00200878,5,10,0.998004,-32.0677 -32.0287 
