Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
31,0.124279,0.334219,0.00201154,5,10,1.99205,-16.0296 -31.8357 
32,0.0510998,0.334219,0.00200574,5,10,1.99205,-16.0296 -31.8357 
33,0.0752588,0.334219,0.00199604,5,10,1.99205,-16.0296 -31.8357 
34,0.0792595,0.334219,0.00199611,5,10,1.99205,-16.0296 -31.8357 
35,0.158665,0.334219,0.00200407,5,10,1.99205,-16.0296 -31.8357 
36,0.116101,0.334219,0.00199607,5,10,1.99205,-16.0296 -31.8357 
37,0.0931329,0.334219,0.00200598,5,10,1.99205,-16.0296 -31.8357 
38,0.0874842,0.334219,0.00199603,5,10,1.99205,-16.0296 -31.8357 
39,0.0962899,0.334219,0.00199608,5,10,1.99205,-16.0296 -31.8357 
40,0.137397,0.334219,0.00216256,5,10,1.99205,-15.9736 -31.8367 
41,0.0988183,0.334219,0.00199607,5,10,1.99205,-15.9736 -31.8367 
42,0.100486,0.334219,0.00199629,5,10,1.99205,-15.9736 -31.8367 
43,0.0963187,0.334219,0.00200765,5,10,1.99205,-15.9736 -31.8367 
44,0.115457,0.334221,0.00235016,5,10,1.99203,-15.9736 -31.9077 
45,0.0988319,0.334221,0.00201058,5,10,1.99203,-15.9736 -31.9077 
46,0.100443,0.334221,0.00200546,5,10,1.99203,-15.9736 -31.9077 
47,0.0747657,0.334221,0.00203087,5,10,1.99203,-15.9736 -31.9077 
48,0.09286,0.334221,0.00199602,5,10,1.99203,-15.9736 -31.9077 
49,0.17466,0.334221,0.00200472,5,10,1.99203,-15.9736 -31.9077 
50,0.107462,0.334221,0.00200484,5,10,1.99203,-15.9736 -31.9077 
51,0.0917514,0.334221,0.00199609,5,10,1.99203,-15.9736 -31.9077 
52,0.0978476,0.334221,0.0020056,5,10,1.99203,-15.9736 -31.9077 
53,0.0651432,0.334221,0.0019961,5,10,1.99203,-15.9736 -31.9077 
54,0.0652542,0.334221,0.00199609,5,10,1.99203,-15.9736 -31.9077 
55,0.125295,0.499977,0.00201009,5,10,1.00009,-32.3577 -31.9077 
56,0.16918,0.499977,0.0019961,5,10,1.00009,-32.3577 -31.9077 
57,0.157014,0.499977,0.00200786,5,10,1.00009,-32.3577 -32.0357 
58,0.0956945,0.499977,0.00200639,5,10,1.00009,-32.3577 -32.0357 
59,0.122981,0.499977,0.00199609,5,10,1.00009,-32.3577 -32.0357 
60,0.117536,0.500066,0.00200448,5,10,0.999736,-32.3467 -32.0927 
61,0.127738,0.500066,0.00200468,5,10,0.999736,-32.3467 -32.0927 
62,0.0818049,0.500066,0.00200646,5,10,0.999736,-32.3467 -32.0927 
63,0.121852,0.500066,0.00200389,5,10,0.999736,-32.3467 -32.0917 
64,0.155019,0.500066,0.00469316,5,10,0.999736,-32.3467 -32.0917 
65,0.14975,0.500494,0.0020083,5,10,0.998026,-32.1667 -32.0917 
66,0.209057,0.500494,0.00200774,5,10,0.998026,-32.1667 -32.0917 
67,0.177238,0.500494,0.00462523,5,10,0.998026,-32.1667 -32.0917 
68,0.122761,0.500494,0.0036157,5,10,0.998026,-32.1667 -32.0917 
69,0.0817386,0.500494,0.00232824,5,10,0.998026,-32.1667 -32.0917 
70,0.162445,0.500494,0.00199609,5,10,0.998025,-32.1667 -32.0697 
71,0.0897906,0.500494,0.00200793,5,10,0.998025,-32.1667 -32.0697 
72,0.144829,0.500494,0.00429869,5,10,0.998025,-32.1667 -32.0697 
73,0.119546,0.500494,0.027922,5,10,0.998025,-32.1667 -32.0697 
74,0.21885,0.500494,0.0020053,5,10,0.998025,-32.1667 -32.0697 
75,0.14427,0.500494,0.0020062,5,10,0.998025,-32.1667 -32.0697 
76,0.16323,0.500494,0.00263783,5,10,0.998025,-32.1667 -31.9307 
77,0.116708,0.500494,0.00200382,5,10,0.998025,-32.1667 -31.9307 
78,0.151681,0.500494,0.00435264,5,10,0.998025,-32.1667 -31.9307 
79,0.148124,0.500494,0.002011,5,10,0.998025,-32.1667 -31.9307 
80,0.108446,0.500494,0.00345683,5,10,0.998025,-32.1667 -31.9307 
81,0.0779265,0.500494,0.00213763,5,10,0.998025,-32.1667 -31.9307 
82,0.133525,0.500494,0.00200844,5,10,0.998025,-32.1667 -31.9307 
83,0.171921,0.500494,0.00201003,5,10,0.998025,-32.1667 -31.9307 
84,0.112124,0.500494,0.00199612,5,10,0.998025,-32.1667 -31.9307 
85,0.125635,0.500499,0.00199601,5,10,0.998005,-32.0947 -31.9307 
86,0.149773,0.500499,0.0020082,5,10,0.998005,-32.0947 -31.9307 
87,0.150522,0.500499,0.00199608,5,10,0.998005,-32.0947 -31.9307 
88,0.186187,0.500499,0.00215846,5,10,0.998005,-32.0947 -31.9307 
89,0.1394,0.500499,0.00200364,5,10,0.998005,-32.0947 -31.9307 
90,0.0956002,0.500499,0.00221833,5,10,0.998005,-32.0947 -31.9307 
91,0.129342,0.500499,0.00200441,5,10,0.998005,-32.0947 -31.9337 
92,0.135464,0.500499,0.0020084,5,10,0.998005,-32.0947 -31.9337 
93,0.170467,0.500499,0.00200386,5,10,0.998005,-32.0947 -31.9337 
94,0.218537,0.500499,0.0022306,5,10,0.998005,-32.0947 -31.9337 
95,0.0679448,0.500499,0.0020062,5,10,0.998005,-32.0947 -31.9337 
96,0.187188,0.500499,0.00201006,5,10,0.998004,-32.0657 -31.9337 
97,0.0865408,0.500499,0.00484709,5,10,0.998004,-32.0657 -31.9337 
98,0.0848549,0.500499,0.00463297,5,10,0.998004,-32.0657 -31.9337 
99,0.122039,0.500499,0.00233594,5,10,0.998004,-32.0657 -31.9337 
100,0.166054,0.500499,0.00319726,5,10,0.998004,-32.0657 -31.9337 
