Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
1,0.00199973,0.0020143,0.00199601,5,10,495.451,6.19455 -3.93853 
2,0.00200116,0.0020143,0.00199602,5,10,495.451,6.19455 -3.93853 
3,0.00201002,0.00206471,0.00199602,5,10,483.329,31.6957 4.94554 
4,0.00223804,0.00428569,0.00199602,5,10,232.335,13.2526 -32.3677 
5,0.00232246,0.00428569,0.00199603,5,10,232.335,13.2526 -32.3677 
6,0.0105152,0.0418351,0.00199602,5,10,22.9034,16.3476 32.3287 
7,0.0285008,0.145748,0.0020048,5,10,5.86118,17.1156 -32.3717 
8,0.0973885,0.201277,0.00518584,5,10,3.96829,15.9086 -32.1807 
9,0.049904,0.201277,0.00200645,5,10,3.96829,15.9086 -32.1807 
10,0.0752676,0.201277,0.00209099,5,10,3.96829,15.9086 -32.1807 
11,0.08348,0.201277,0.00228152,5,10,3.96829,15.9086 -32.1807 
12,0.0453361,0.201277,0.00199609,5,10,3.96829,15.9086 -32.1807 
13,0.0602006,0.201277,0.00200498,5,10,3.96829,15.9086 -32.1807 
14,0.0601378,0.201277,0.00200386,5,10,3.96829,15.9086 -32.1807 
15,0.0639545,0.201277,0.00215827,5,10,3.96829,15.9086 -32.1807 
16,0.0407552,0.201277,0.00223766,5,10,3.96829,15.9086 -32.1807 
17,0.0739929,0.201277,0.00199608,5,10,3.96828,15.9086 -31.8197 
18,0.0342682,0.201277,0.00199609,5,10,3.96828,15.9086 -31.8197 
19,0.0595994,0.251081,0.00199607,5,10,2.98278,0.296502 -31.8637 
20,0.0820629,0.251081,0.00200503,5,10,2.98278,0.296502 -31.8637 
21,0.102422,0.251081,0.00318216,5,10,2.98278,0.296502 -31.8637 
22,0.0633253,0.251081,0.00199602,5,10,2.98278,0.296502 -31.8637 
23,0.0887757,0.251081,0.00199602,5,10,2.98278,0.296502 -31.8637 
24,0.0486314,0.251081,0.00199601,5,10,2.98278,0.296502 -31.8637 
25,0.189878,0.333895,0.0433291,5,10,1.99495,-15.7896 -32.3767 
26,0.091165,0.333895,0.00305503,5,10,1.99495,-15.7896 -32.3767 
27,0.103086,0.333895,0.00200544,5,10,1.99495,-15.7896 -32.3767 
28,0.085334,0.333897,0.00199849,5,10,1.99494,-15.7976 -32.3767 
29,0.121856,0.333905,0.00199609,5,10,1.99487,-15.9466 -32.3767 
30,0.104437,0.333905,0.00199601,5,10,1.99487,-15.9466 -32.3767 
31,0.0671723,0.333905,0.00199608,5,10,1.99487,-15.9466 -32.3767 
32,0.124801,0.333905,0.00212573,5,10,1.99487,-15.9466 -32.3767 
33,0.125561,0.499763,0.00200641,5,10,1.00095,-32.3787 -32.1207 
34,0.104441,0.499763,0.00199608,5,10,1.00095,-32.3787 -32.1207 
35,0.094974,0.499763,0.00199611,5,10,1.00095,-32.3787 -32.1207 
36,0.230452,0.500342,0.00200592,5,10,0.998634,-32.2927 -32.1207 
37,0.142014,0.500342,0.00200814,5,10,0.998634,-32.2927 -32.1207 
38,0.120581,0.500342,0.00218136,5,10,0.998634,-32.2927 -32.1207 
39,0.158718,0.500342,0.0020073,5,10,0.998634,-32.2927 -31.8797 
40,0.220194,0.500499,0.00200406,5,10,0.998007,-32.0367 -32.1207 
41,0.302195,0.5005,0.046961,5,10,0.998004,-32.0367 -32.0007 
42,0.119493,0.5005,0.00219592,5,10,0.998004,-32.0367 -32.0007 
43,0.16041,0.5005,0.00220692,5,10,0.998004,-32.0367 -32.0007 
44,0.12475,0.5005,0.00200877,5,10,0.998004,-32.0367 -32.0007 
45,0.0839174,0.5005,0.00200849,5,10,0.998004,-32.0367 -32.0007 
46,0.0957503,0.5005,0.00200458,5,10,0.998004,-32.0367 -32.0007 
47,0.187099,0.5005,0.00534081,5,10,0.998004,-32.0367 -32.0007 
48,0.113699,0.5005,0.00200591,5,10,0.998004,-32.0367 -32.0007 
49,0.225254,0.5005,0.00199699,5,10,0.998004,-32.0367 -32.0007 
50,0.137129,0.5005,0.00200812,5,10,0.998004,-32.0367 -32.0007 
51,0.184639,0.5005,0.00322984,5,10,0.998004,-32.0367 -32.0007 
52,0.120698,0.5005,0.00200889,5,10,0.998004,-32.0367 -32.0007 
53,0.105829,0.5005,0.00200907,5,10,0.998004,-32.0367 -32.0007 
54,0.148085,0.5005,0.00200892,5,10,0.998004,-32.0367 -32.0007 
55,0.198622,0.5005,0.00200908,5,10,0.998004,-32.0367 -32.0007 
56,0.217161,0.5005,0.00214922,5,10,0.998004,-32.0367 -32.0007 
57,0.164378,0.5005,0.00199615,5,10,0.998004,-32.0367 -32.0007 
58,0.187828,0.5005,0.0027237,5,10,0.998004,-32.0367 -32.0007 
59,0.251875,0.5005,0.00200486,5,10,0.998004,-32.0367 -32.0007 
60,0.123,0.5005,0.00200451,5,10,0.998004,-32.0367 -32.0007 
