Generación,Fx,Var1,Var2
1,492.848,-5.33354,-27.1297
2,491.313,-10.4536,2.07252
3,83.7581,13.8966,0.498504
4,66.4324,17.9926,0.493504
5,14.9082,31.1597,0.493504
6,11.1136,-31.1597,-0.492504
7,11.1072,-31.1567,0.0195001
8,6.65814,-31.0477,-16.3646
9,6.65814,-31.0477,-16.3646
10,6.65814,-31.0477,-16.3646
11,6.65814,-31.0477,-16.3646
12,6.65814,-31.0477,-16.3646
13,6.65814,-31.0477,-16.3646
14,6.65814,-31.0477,-16.3646
15,5.93816,-32.4397,-16.3636
16,5.93816,-32.4397,-16.3636
17,5.93816,-32.4397,-16.3636
18,5.93816,-32.4397,-16.3636
19,5.9325,-32.3937,-15.8486
20,5.9325,-32.3937,-15.8486
21,5.9325,-32.3937,-15.8486
22,5.9325,-32.3937,-15.8486
23,3.15168,-0.745506,-32.0147
24,3.15168,-0.745506,-32.0147
25,3.15168,-0.745506,-32.0147
26,3.15032,-0.744506,-32.0177
27,1.99366,-15.6566,-31.9827
28,0.998006,-32.0237,-32.1137
29,0.998006,-32.0237,-32.1137
30,0.998006,-32.0237,-32.1137
31,0.998006,-32.0237,-32.1137
32,0.998006,-32.0237,-32.1137
33,0.998006,-32.0237,-32.1137
34,0.998006,-32.0237,-32.1137
35,0.998006,-32.0237,-32.1137
36,0.998006,-32.0237,-32.1137
37,0.998006,-32.0237,-32.1137
38,0.998006,-32.0237,-32.1137
39,0.998006,-32.0237,-32.1137
40,0.998006,-32.0237,-32.1137
41,0.998006,-32.0237,-32.1137
42,0.998006,-32.0237,-32.1137
43,0.998005,-32.0967,-32.0057
44,0.998005,-32.0967,-32.0057
45,0.998005,-32.0967,-32.0057
46,0.998005,-32.0967,-32.0057
47,0.998005,-32.0967,-32.0057
48,0.998005,-32.0967,-32.0057
49,0.998005,-32.0967,-32.0057
50,0.998005,-32.0967,-32.0057
51,0.998005,-32.0967,-32.0057
52,0.998005,-32.0967,-32.0057
53,0.998005,-32.0967,-32.0057
54,0.998005,-32.0967,-32.0057
55,0.998004,-31.9077,-32.0027
56,0.998004,-31.9077,-32.0027
57,0.998004,-31.9077,-32.0027
58,0.998004,-31.9077,-32.0027
59,0.998004,-31.9077,-32.0027
60,0.998004,-31.9077,-32.0027
61,0.998004,-31.9077,-32.0027
62,0.998004,-31.9077,-32.0027
63,0.998004,-31.9077,-32.0027
64,0.998004,-31.9077,-32.0027
65,0.998004,-31.9077,-32.0027
66,0.998004,-31.9077,-32.0027
67,0.998004,-31.9077,-32.0027
68,0.998004,-31.9077,-32.0027
69,0.998004,-31.9677,-32.0057
70,0.998004,-31.9677,-32.0057
71,0.998004,-31.9677,-32.0057
72,0.998004,-31.9677,-32.0057
73,0.998004,-31.9677,-32.0057
74,0.998004,-31.9677,-32.0057
75,0.998004,-31.9677,-32.0037
76,0.998004,-31.9677,-31.9967
77,0.998004,-31.9677,-31.9967
78,0.998004,-31.9677,-31.9967
79,0.998004,-31.9677,-31.9967
80,0.998004,-31.9677,-31.9967
81,0.998004,-31.9677,-31.9967
82,0.998004,-31.9677,-31.9967
83,0.998004,-31.9677,-31.9967
84,0.998004,-31.9677,-31.9967
85,0.998004,-31.9677,-31.9967
86,0.998004,-31.9677,-31.9967
87,0.998004,-31.9677,-31.9967
88,0.998004,-31.9677,-31.9967
89,0.998004,-31.9677,-31.9967
90,0.998004,-31.9677,-31.9967
91,0.998004,-31.9677,-31.9967
92,0.998004,-31.9677,-31.9967
93,0.998004,-31.9677,-31.9967
94,0.998004,-31.9677,-31.9877
95,0.998004,-31.9677,-31.9807
96,0.998004,-31.9677,-31.9807
97,0.998004,-31.9677,-31.9807
98,0.998004,-31.9677,-31.9807
99,0.998004,-31.9677,-31.9807
100,0.998004,-31.9677,-31.9807
