Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
1,0.0347411,0.0845284,0.00199609,5,10,10.8303,14.6146 -31.9777 
2,0.0248686,0.0845284,0.00199601,5,10,10.8303,14.6146 -31.9777 
3,0.046451,0.0845284,0.00660491,5,10,10.8303,14.6146 -31.9777 
4,0.0517179,0.117927,0.00199612,5,10,7.47985,-15.0846 -15.5846 
5,0.0507838,0.117927,0.00320715,5,10,7.47985,-15.0846 -15.5846 
6,0.0234848,0.117927,0.00199607,5,10,7.47985,-15.0846 -15.5846 
7,0.0476893,0.117927,0.00200654,5,10,7.47985,-15.0846 -15.5846 
8,0.0409492,0.117927,0.00199601,5,10,7.47985,-15.0846 -15.5846 
9,0.0640781,0.125602,0.00201351,5,10,6.96166,-15.3836 -15.5846 
10,0.0483599,0.125602,0.00200449,5,10,6.96166,-15.3836 -15.5846 
11,0.0584633,0.125602,0.00201222,5,10,6.96166,-15.3836 -15.5846 
12,0.0409479,0.125602,0.00199602,5,10,6.96166,-15.3836 -15.5846 
13,0.0307952,0.125602,0.00199608,5,10,6.96166,-15.3836 -15.5846 
14,0.0203917,0.125602,0.00200397,5,10,6.96166,-15.3836 -15.5846 
15,0.0699731,0.125651,0.00199608,5,10,6.95853,-15.3836 -15.6476 
16,0.0710774,0.126101,0.00200804,5,10,6.93012,-15.4676 -15.5896 
17,0.0695102,0.126415,0.00200734,5,10,6.91043,-16.3616 -15.5856 
18,0.0614273,0.126415,0.00200433,5,10,6.91043,-16.3616 -15.5856 
19,0.0791054,0.126415,0.0026891,5,10,6.91043,-16.3616 -15.5856 
20,0.0906857,0.334205,0.00212406,5,10,1.99217,-15.8676 -31.7727 
21,0.0861353,0.334205,0.00211474,5,10,1.99217,-15.8676 -31.7727 
22,0.111908,0.334208,0.00200507,5,10,1.99215,-15.8676 -31.7797 
23,0.16596,0.334208,0.0392835,5,10,1.99215,-15.8676 -31.7797 
24,0.141234,0.334208,0.00201223,5,10,1.99215,-15.8676 -31.7797 
25,0.124006,0.334208,0.00200556,5,10,1.99215,-15.8676 -31.7797 
26,0.112484,0.334208,0.0020074,5,10,1.99215,-15.8676 -31.7797 
27,0.0888932,0.334208,0.00199609,5,10,1.99215,-15.8676 -31.7797 
28,0.121837,0.334214,0.00288817,5,10,1.99209,-15.8456 -31.8087 
29,0.0759976,0.334214,0.00199613,5,10,1.99209,-15.8456 -31.8087 
30,0.0793188,0.334214,0.00199605,5,10,1.99209,-15.8456 -31.8087 
31,0.0793429,0.334214,0.00199606,5,10,1.99209,-15.8456 -31.8087 
32,0.100888,0.334214,0.00200519,5,10,1.99209,-15.8456 -31.8087 
33,0.106631,0.334214,0.00201087,5,10,1.99209,-15.8456 -31.8087 
34,0.0641725,0.334214,0.00200423,5,10,1.99209,-15.8456 -31.8087 
35,0.0945323,0.334214,0.00201132,5,10,1.99209,-15.8456 -31.8087 
36,0.114276,0.334217,0.00201288,5,10,1.99207,-15.8676 -32.1757 
37,0.0646809,0.334217,0.00200375,5,10,1.99207,-15.8676 -32.1757 
38,0.0829115,0.334218,0.00199609,5,10,1.99206,-15.8476 -32.1607 
39,0.14684,0.334218,0.00199606,5,10,1.99206,-15.8476 -32.1607 
40,0.112549,0.334218,0.00200513,5,10,1.99206,-15.8476 -32.1607 
41,0.0964639,0.334218,0.0019962,5,10,1.99206,-15.8476 -32.1607 
42,0.173069,0.334218,0.0385233,5,10,1.99206,-15.8476 -32.1607 
43,0.135363,0.334218,0.00200535,5,10,1.99206,-15.8476 -32.1607 
44,0.0615278,0.334218,0.00199612,5,10,1.99206,-15.8476 -32.1607 
45,0.0995713,0.334218,0.00200536,5,10,1.99206,-15.8476 -32.1607 
46,0.0503206,0.334218,0.00199606,5,10,1.99206,-15.8476 -32.1607 
47,0.106908,0.334219,0.00199609,5,10,1.99205,-15.8966 -32.1617 
48,0.0631656,0.334219,0.00199794,5,10,1.99205,-15.8966 -32.1617 
49,0.107462,0.334221,0.00200423,5,10,1.99203,-15.8966 -32.0317 
50,0.0572204,0.334221,0.00199614,5,10,1.99203,-15.8966 -32.0317 
