Generación,Fx,Var1,Var2
1,16.4383,-32.9678,15.2516
2,16.2741,-32.9678,15.7566
3,15.5305,-32.5517,15.7576
4,13.6813,16.4236,0.626505
5,5.92904,-31.9607,-15.7586
6,5.92904,-31.9607,-15.7586
7,0.998035,-31.9607,-32.1777
8,0.998035,-31.9607,-32.1777
9,0.998012,-31.9607,-31.8577
10,0.998012,-31.9607,-31.8577
11,0.998012,-31.9607,-31.8577
12,0.998012,-31.9607,-31.8577
13,0.998012,-31.9607,-31.8577
14,0.998012,-31.9607,-31.8577
15,0.998012,-31.9607,-31.8577
16,0.998012,-31.9607,-31.8577
17,0.998006,-31.9607,-31.8897
18,0.998006,-31.9607,-31.8897
19,0.998006,-31.9607,-31.8897
20,0.998006,-31.9607,-31.8897
21,0.998006,-32.0387,-31.8907
22,0.998006,-32.0387,-31.8907
23,0.998006,-32.0387,-31.8907
24,0.998006,-32.0387,-31.8907
25,0.998006,-32.0387,-31.8907
26,0.998006,-32.0387,-31.8907
27,0.998006,-32.0387,-31.8907
28,0.998005,-32.0387,-32.1067
29,0.998004,-32.0387,-31.9657
30,0.998004,-32.0387,-31.9657
31,0.998004,-32.0387,-31.9657
32,0.998004,-32.0387,-31.9657
33,0.998004,-32.0387,-31.9657
34,0.998004,-32.0387,-31.9657
35,0.998004,-32.0387,-31.9657
36,0.998004,-32.0387,-31.9657
37,0.998004,-32.0387,-31.9657
38,0.998004,-32.0387,-31.9657
39,0.998004,-32.0387,-31.9657
40,0.998004,-32.0387,-31.9657
41,0.998004,-32.0387,-31.9667
42,0.998004,-32.0387,-31.9667
43,0.998004,-32.0387,-31.9667
44,0.998004,-32.0067,-31.9667
45,0.998004,-32.0067,-31.9667
46,0.998004,-32.0067,-31.9667
47,0.998004,-32.0067,-31.9667
48,0.998004,-32.0067,-31.9667
49,0.998004,-32.0067,-31.9667
50,0.998004,-32.0067,-31.9667
51,0.998004,-32.0067,-31.9667
52,0.998004,-32.0067,-31.9667
53,0.998004,-32.0067,-31.9667
54,0.998004,-32.0067,-31.9667
55,0.998004,-32.0067,-31.9667
56,0.998004,-32.0067,-31.9667
57,0.998004,-32.0067,-31.9667
58,0.998004,-32.0067,-31.9667
59,0.998004,-32.0067,-31.9667
60,0.998004,-32.0067,-31.9667
61,0.998004,-32.0067,-31.9697
62,0.998004,-32.0067,-31.9697
63,0.998004,-32.0067,-31.9697
64,0.998004,-32.0067,-31.9697
65,0.998004,-32.0067,-31.9697
66,0.998004,-32.0067,-31.9697
67,0.998004,-32.0067,-31.9697
68,0.998004,-31.9927,-31.9697
69,0.998004,-31.9927,-31.9697
70,0.998004,-31.9927,-31.9697
71,0.998004,-31.9927,-31.9697
72,0.998004,-31.9927,-31.9807
73,0.998004,-31.9927,-31.9807
74,0.998004,-31.9927,-31.9807
75,0.998004,-31.9927,-31.9807
76,0.998004,-31.9927,-31.9807
77,0.998004,-31.9927,-31.9807
78,0.998004,-31.9927,-31.9807
79,0.998004,-31.9927,-31.9807
80,0.998004,-31.9927,-31.9807
81,0.998004,-31.9927,-31.9807
82,0.998004,-31.9927,-31.9807
83,0.998004,-31.9927,-31.9807
84,0.998004,-31.9917,-31.9807
85,0.998004,-31.9917,-31.9807
86,0.998004,-31.9917,-31.9807
87,0.998004,-31.9917,-31.9807
88,0.998004,-31.9917,-31.9807
89,0.998004,-31.9917,-31.9807
90,0.998004,-31.9917,-31.9807
91,0.998004,-31.9917,-31.9807
92,0.998004,-31.9917,-31.9807
93,0.998004,-31.9917,-31.9807
94,0.998004,-31.9917,-31.9807
95,0.998004,-31.9917,-31.9807
96,0.998004,-31.9917,-31.9807
97,0.998004,-31.9917,-31.9807
98,0.998004,-31.9917,-31.9807
99,0.998004,-31.9917,-31.9807
100,0.998004,-31.9917,-31.9807
