Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
38,0.0729851,0.5005,0.00200955,5,10,0.998004,-32.0387 -31.9657 
39,0.127489,0.5005,0.00200379,5,10,0.998004,-32.0387 -31.9657 
40,0.255834,0.5005,0.00200894,5,10,0.998004,-32.0387 -31.9657 
41,0.16316,0.5005,0.00200594,5,10,0.998004,-32.0387 -31.9667 
42,0.0828734,0.5005,0.00199602,5,10,0.998004,-32.0387 -31.9667 
43,0.180614,0.5005,0.00200387,5,10,0.998004,-32.0387 -31.9667 
44,0.241176,0.5005,0.00501738,5,10,0.998004,-32.0067 -31.9667 
45,0.126821,0.5005,0.00200471,5,10,0.998004,-32.0067 -31.9667 
46,0.161324,0.5005,0.00200568,5,10,0.998004,-32.0067 -31.9667 
47,0.17657,0.5005,0.00201579,5,10,0.998004,-32.0067 -31.9667 
48,0.0785414,0.5005,0.00274913,5,10,0.998004,-32.0067 -31.9667 
49,0.134021,0.5005,0.00201018,5,10,0.998004,-32.0067 -31.9667 
50,0.119344,0.5005,0.00200096,5,10,0.998004,-32.0067 -31.9667 
51,0.127471,0.5005,0.00523378,5,10,0.998004,-32.0067 -31.9667 
52,0.165499,0.5005,0.00200392,5,10,0.998004,-32.0067 -31.9667 
53,0.175924,0.5005,0.00866443,5,10,0.998004,-32.0067 -31.9667 
54,0.132327,0.5005,0.00199612,5,10,0.998004,-32.0067 -31.9667 
55,0.0979957,0.5005,0.00577188,5,10,0.998004,-32.0067 -31.9667 
56,0.0827331,0.5005,0.00200903,5,10,0.998004,-32.0067 -31.9667 
57,0.131833,0.5005,0.0019961,5,10,0.998004,-32.0067 -31.9667 
58,0.13898,0.5005,0.0305963,5,10,0.998004,-32.0067 -31.9667 
59,0.0948393,0.5005,0.00451259,5,10,0.998004,-32.0067 -31.9667 
60,0.162203,0.5005,0.00200803,5,10,0.998004,-32.0067 -31.9667 
61,0.206335,0.5005,0.00200372,5,10,0.998004,-32.0067 -31.9697 
62,0.137286,0.5005,0.00533197,5,10,0.998004,-32.0067 -31.9697 
63,0.120051,0.5005,0.00201476,5,10,0.998004,-32.0067 -31.9697 
64,0.180007,0.5005,0.00199603,5,10,0.998004,-32.0067 -31.9697 
65,0.173706,0.5005,0.00200374,5,10,0.998004,-32.0067 -31.9697 
66,0.078688,0.5005,0.00201628,5,10,0.998004,-32.0067 -31.9697 
67,0.134623,0.5005,0.00201188,5,10,0.998004,-32.0067 -31.9697 
68,0.135586,0.5005,0.00200425,5,10,0.998004,-31.9927 -31.9697 
69,0.211712,0.5005,0.00200916,5,10,0.998004,-31.9927 -31.9697 
70,0.0990584,0.5005,0.00200909,5,10,0.998004,-31.9927 -31.9697 
71,0.123687,0.5005,0.00199944,5,10,0.998004,-31.9927 -31.9697 
72,0.314216,0.5005,0.0154277,5,10,0.998004,-31.9927 -31.9807 
73,0.228735,0.5005,0.00200881,5,10,0.998004,-31.9927 -31.9807 
74,0.167975,0.5005,0.00199609,5,10,0.998004,-31.9927 -31.9807 
75,0.159443,0.5005,0.002007,5,10,0.998004,-31.9927 -31.9807 
76,0.181442,0.5005,0.010716,5,10,0.998004,-31.9927 -31.9807 
77,0.103486,0.5005,0.00200087,5,10,0.998004,-31.9927 -31.9807 
78,0.151056,0.5005,0.00200402,5,10,0.998004,-31.9927 -31.9807 
79,0.074588,0.5005,0.00200761,5,10,0.998004,-31.9927 -31.9807 
80,0.138726,0.5005,0.0020154,5,10,0.998004,-31.9927 -31.9807 
81,0.0870106,0.5005,0.00200514,5,10,0.998004,-31.9927 -31.9807 
82,0.149001,0.5005,0.00200951,5,10,0.998004,-31.9927 -31.9807 
83,0.110987,0.5005,0.00200919,5,10,0.998004,-31.9927 -31.9807 
84,0.167396,0.5005,0.00201572,5,10,0.998004,-31.9917 -31.9807 
85,0.202526,0.5005,0.00200918,5,10,0.998004,-31.9917 -31.9807 
86,0.153075,0.5005,0.00199952,5,10,0.998004,-31.9917 -31.9807 
87,0.137473,0.5005,0.00201545,5,10,0.998004,-31.9917 -31.9807 
88,0.161106,0.5005,0.00200556,5,10,0.998004,-31.9917 -31.9807 
89,0.285975,0.5005,0.0452505,5,10,0.998004,-31.9917 -31.9807 
90,0.211003,0.5005,0.00295918,5,10,0.998004,-31.9917 -31.9807 
91,0.16304,0.5005,0.00200915,5,10,0.998004,-31.9917 -31.9807 
92,0.126548,0.5005,0.00201383,5,10,0.998004,-31.9917 -31.9807 
93,0.162601,0.5005,0.00310127,5,10,0.998004,-31.9917 -31.9807 
94,0.180964,0.5005,0.0023819,5,10,0.998004,-31.9917 -31.9807 
95,0.115417,0.5005,0.00199612,5,10,0.998004,-31.9917 -31.9807 
96,0.166906,0.5005,0.00220452,5,10,0.998004,-31.9917 -31.9807 
97,0.107941,0.5005,0.00199612,5,10,0.998004,-31.9917 -31.9807 
98,0.165784,0.5005,0.0019993,5,10,0.998004,-31.9917 -31.9807 
99,0.202704,0.5005,0.00221976,5,10,0.998004,-31.9917 -31.9807 
100,0.207724,0.5005,0.00201002,5,10,0.998004,-31.9917 -31.9807 
