Generación,Fx,Var1,Var2
1,226.714,34.7028,31.5847
2,145.261,34.4178,-31.8967
3,7.42835,33.1678,-31.5917
4,7.42835,33.1678,-31.5917
5,7.37819,33.1638,-31.5917
6,7.37819,33.1638,-31.5917
7,5.07939,32.6627,-31.3997
8,5.0281,32.6487,-31.5917
9,5.0281,32.6487,-31.5917
10,2.98668,-0.115501,-31.5917
11,2.98375,0.114501,-31.6557
12,2.98375,0.114501,-31.6557
13,2.98375,0.114501,-31.6557
14,2.98375,0.114501,-31.6557
15,2.98375,0.114501,-31.6557
16,2.98375,0.114501,-31.6557
17,2.98375,0.114501,-31.6557
18,2.98276,-0.0135001,-31.7047
19,2.98276,-0.0135001,-31.7047
20,2.98276,-0.0135001,-31.7047
21,2.98276,-0.0135001,-31.7047
22,2.98267,-0.0135001,-31.7117
23,2.98267,-0.0135001,-31.7117
24,2.98267,-0.0135001,-31.7117
25,2.98267,-0.0135001,-31.7117
26,2.98267,-0.0135001,-31.7117
27,2.98267,-0.0135001,-31.7117
28,2.98267,-0.0135001,-31.7117
29,2.98267,-0.0135001,-31.7117
30,2.98267,-0.0135001,-31.7117
31,2.98267,-0.0135001,-31.7117
32,2.98266,0.0145001,-31.7127
33,2.98266,0.0145001,-31.7127
34,2.98266,0.0145001,-31.7127
35,2.98265,0.0145001,-31.7137
36,2.98265,0.0145001,-31.7137
37,2.98265,0.0145001,-31.7137
38,2.98265,0.0145001,-31.7137
39,2.98265,0.0145001,-31.7137
40,2.98258,0.264502,-32.2267
41,2.98258,0.264502,-32.2267
42,2.98258,0.264502,-32.2267
43,2.98257,0.264502,-32.2257
44,2.98257,0.264502,-32.2257
45,2.98257,0.264502,-32.2257
46,2.10391,-16.6946,-32.2787
47,2.10391,-16.6946,-32.2787
48,2.1038,-16.6946,-32.2657
49,2.1038,-16.6946,-32.2657
50,2.01677,-15.6596,-32.5347
51,2.01677,-15.6596,-32.5347
52,2.01677,-15.6596,-32.5347
53,2.01677,-15.6596,-32.5347
54,2.01575,-16.0846,-32.5367
55,2.01575,-16.0846,-32.5367
56,2.01291,-16.3316,-32.5197
57,2.01291,-16.3316,-32.5197
58,2.01291,-16.3316,-32.5197
59,2.01291,-16.3316,-32.5197
60,2.01224,-16.3956,-32.5047
61,2.01224,-16.3956,-32.5047
62,2.01224,-16.3956,-32.5047
63,1.01352,-32.4997,-32.0077
64,1.01352,-32.4997,-32.0077
65,1.01352,-32.4997,-32.0077
66,1.01352,-32.4997,-32.0077
67,1.01352,-32.4997,-32.0077
68,1.01352,-32.4997,-32.0077
69,1.01352,-32.4997,-32.0077
70,1.01352,-32.4997,-32.0077
71,1.01352,-32.4997,-32.0077
72,1.01352,-32.4997,-32.0077
73,1.01352,-32.4997,-32.0077
74,1.01352,-32.4997,-32.0077
75,1.01352,-32.4997,-32.0077
76,1.01352,-32.4997,-32.0077
77,1.01352,-32.4997,-32.0077
78,1.01352,-32.4997,-32.0077
79,1.01352,-32.4997,-32.0077
80,1.01352,-32.4997,-32.0077
81,0.998006,-32.1157,-32.0077
82,0.998006,-32.1157,-32.0077
83,0.998006,-32.1157,-32.0077
84,0.998005,-32.1077,-32.0077
85,0.998004,-32.0217,-32.0077
86,0.998004,-32.0217,-32.0077
87,0.998004,-32.0217,-32.0077
88,0.998004,-32.0217,-32.0077
89,0.998004,-32.0217,-32.0077
90,0.998004,-32.0217,-32.0077
91,0.998004,-32.0217,-32.0077
92,0.998004,-32.0117,-32.0067
93,0.998004,-32.0117,-32.0067
94,0.998004,-32.0117,-32.0067
95,0.998004,-32.0117,-32.0067
96,0.998004,-32.0117,-32.0067
97,0.998004,-32.0117,-32.0067
98,0.998004,-32.0117,-32.0067
99,0.998004,-32.0117,-32.0067
100,0.998004,-32.0117,-32.0067
