Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
27,0.0986917,0.33404,0.00199621,5,10,1.99366,-15.6566 -31.9827 
28,0.108282,0.500499,0.00199612,5,10,0.998006,-32.0237 -32.1137 
29,0.11663,0.500499,0.00199609,5,10,0.998006,-32.0237 -32.1137 
30,0.204513,0.500499,0.00200838,5,10,0.998006,-32.0237 -32.1137 
31,0.0992984,0.500499,0.00200758,5,10,0.998006,-32.0237 -32.1137 
32,0.117526,0.500499,0.00199601,5,10,0.998006,-32.0237 -32.1137 
33,0.129473,0.500499,0.00201023,5,10,0.998006,-32.0237 -32.1137 
34,0.130939,0.500499,0.00200569,5,10,0.998006,-32.0237 -32.1137 
35,0.13031,0.500499,0.00199609,5,10,0.998006,-32.0237 -32.1137 
36,0.0899454,0.500499,0.00200373,5,10,0.998006,-32.0237 -32.1137 
37,0.08252,0.500499,0.00201629,5,10,0.998006,-32.0237 -32.1137 
38,0.189401,0.500499,0.0313058,5,10,0.998006,-32.0237 -32.1137 
39,0.141861,0.500499,0.00199609,5,10,0.998006,-32.0237 -32.1137 
40,0.165451,0.500499,0.00199715,5,10,0.998006,-32.0237 -32.1137 
41,0.119123,0.500499,0.00200364,5,10,0.998006,-32.0237 -32.1137 
42,0.123753,0.500499,0.0024786,5,10,0.998006,-32.0237 -32.1137 
43,0.182581,0.500499,0.0051168,5,10,0.998005,-32.0967 -32.0057 
44,0.202598,0.500499,0.0434767,5,10,0.998005,-32.0967 -32.0057 
45,0.103446,0.500499,0.00476559,5,10,0.998005,-32.0967 -32.0057 
46,0.110562,0.500499,0.00477593,5,10,0.998005,-32.0967 -32.0057 
47,0.161247,0.500499,0.00200387,5,10,0.998005,-32.0967 -32.0057 
48,0.211286,0.500499,0.00200839,5,10,0.998005,-32.0967 -32.0057 
49,0.0872175,0.500499,0.00200924,5,10,0.998005,-32.0967 -32.0057 
50,0.172077,0.500499,0.00200925,5,10,0.998005,-32.0967 -32.0057 
51,0.189196,0.500499,0.00200883,5,10,0.998005,-32.0967 -32.0057 
52,0.137994,0.500499,0.00603324,5,10,0.998005,-32.0967 -32.0057 
53,0.0842124,0.500499,0.00199609,5,10,0.998005,-32.0967 -32.0057 
54,0.183229,0.500499,0.00480905,5,10,0.998005,-32.0967 -32.0057 
55,0.257498,0.500499,0.00466462,5,10,0.998004,-31.9077 -32.0027 
56,0.163482,0.500499,0.00216724,5,10,0.998004,-31.9077 -32.0027 
57,0.116113,0.500499,0.00200883,5,10,0.998004,-31.9077 -32.0027 
58,0.185142,0.500499,0.00200376,5,10,0.998004,-31.9077 -32.0027 
59,0.23073,0.500499,0.00200907,5,10,0.998004,-31.9077 -32.0027 
60,0.0930881,0.500499,0.00199608,5,10,0.998004,-31.9077 -32.0027 
61,0.138108,0.500499,0.037901,5,10,0.998004,-31.9077 -32.0027 
62,0.134487,0.500499,0.00555197,5,10,0.998004,-31.9077 -32.0027 
63,0.228665,0.500499,0.00439941,5,10,0.998004,-31.9077 -32.0027 
64,0.115284,0.500499,0.002008,5,10,0.998004,-31.9077 -32.0027 
65,0.179152,0.500499,0.0119529,5,10,0.998004,-31.9077 -32.0027 
66,0.101962,0.500499,0.00245001,5,10,0.998004,-31.9077 -32.0027 
67,0.182476,0.500499,0.00200489,5,10,0.998004,-31.9077 -32.0027 
68,0.230815,0.500499,0.00200913,5,10,0.998004,-31.9077 -32.0027 
69,0.186968,0.5005,0.00253831,5,10,0.998004,-31.9677 -32.0057 
70,0.122692,0.5005,0.00200637,5,10,0.998004,-31.9677 -32.0057 
71,0.167575,0.5005,0.00201004,5,10,0.998004,-31.9677 -32.0057 
72,0.0784171,0.5005,0.00200802,5,10,0.998004,-31.9677 -32.0057 
73,0.114801,0.5005,0.00215985,5,10,0.998004,-31.9677 -32.0057 
74,0.135816,0.5005,0.00573279,5,10,0.998004,-31.9677 -32.0057 
75,0.180221,0.5005,0.00316381,5,10,0.998004,-31.9677 -32.0037 
76,0.169763,0.5005,0.00200906,5,10,0.998004,-31.9677 -31.9967 
77,0.130157,0.5005,0.00200493,5,10,0.998004,-31.9677 -31.9967 
78,0.225473,0.5005,0.00200912,5,10,0.998004,-31.9677 -31.9967 
79,0.104724,0.5005,0.00200936,5,10,0.998004,-31.9677 -31.9967 
80,0.164931,0.5005,0.00199774,5,10,0.998004,-31.9677 -31.9967 
81,0.135882,0.5005,0.00199609,5,10,0.998004,-31.9677 -31.9967 
82,0.147248,0.5005,0.00199616,5,10,0.998004,-31.9677 -31.9967 
83,0.115289,0.5005,0.00199601,5,10,0.998004,-31.9677 -31.9967 
84,0.195267,0.5005,0.00200728,5,10,0.998004,-31.9677 -31.9967 
85,0.147035,0.5005,0.00252299,5,10,0.998004,-31.9677 -31.9967 
86,0.208593,0.5005,0.00202827,5,10,0.998004,-31.9677 -31.9967 
87,0.129779,0.5005,0.00200952,5,10,0.998004,-31.9677 -31.9967 
88,0.106937,0.5005,0.00199607,5,10,0.998004,-31.9677 -31.9967 
89,0.0855777,0.5005,0.00224496,5,10,0.998004,-31.9677 -31.9967 
90,0.149588,0.5005,0.00199613,5,10,0.998004,-31.9677 -31.9967 
91,0.134592,0.5005,0.00219761,5,10,0.998004,-31.9677 -31.9967 
92,0.136377,0.5005,0.00200964,5,10,0.998004,-31.9677 -31.9967 
93,0.0775912,0.5005,0.00268726,5,10,0.998004,-31.9677 -31.9967 
94,0.227549,0.5005,0.00200392,5,10,0.998004,-31.9677 -31.9877 
95,0.221997,0.5005,0.00218016,5,10,0.998004,-31.9677 -31.9807 
96,0.125803,0.5005,0.00200397,5,10,0.998004,-31.9677 -31.9807 
97,0.168041,0.5005,0.00200708,5,10,0.998004,-31.9677 -31.9807 
98,0.0792038,0.5005,0.00202878,5,10,0.998004,-31.9677 -31.9807 
99,0.127613,0.5005,0.0060789,5,10,0.998004,-31.9677 -31.9807 
100,0.132871,0.5005,0.0020094,5,10,0.998004,-31.9677 -31.9807 
