Generación,Fx,Var1,Var2
1,15.5158,-32.1517,16.4836
2,5.94281,-32.1367,-16.4926
3,5.92928,-32.1367,-16.2756
4,5.92928,-32.1367,-16.2756
5,5.92928,-32.1367,-16.2756
6,5.92928,-32.1367,-16.2756
7,4.11384,16.7236,-32.4047
8,4.0739,16.6846,-32.4047
9,4.0739,16.6846,-32.4047
10,4.0739,16.6846,-32.4047
11,4.0739,16.6846,-32.4047
12,4.00837,16.5866,-31.8517
13,4.00837,16.5866,-31.8517
14,4.00837,16.5866,-31.8517
15,4.00837,16.5866,-31.8517
16,4.00837,16.5866,-31.8517
17,4.00837,16.5866,-31.8517
18,3.46287,0.818506,-32.7557
19,3.46287,0.818506,-32.7557
20,3.46287,0.818506,-32.7557
21,3.46287,0.818506,-32.7557
22,3.46287,0.818506,-32.7557
23,3.29235,0.817506,-31.4997
24,3.29235,0.817506,-31.4997
25,2.35946,-15.1586,-31.4987
26,2.35946,-15.1586,-31.4987
27,2.00347,-15.5616,-31.5947
28,2.00347,-15.5616,-31.5947
29,2.00347,-15.5616,-31.5947
30,1.99767,-15.6716,-31.5947
31,1.99767,-15.6716,-31.5947
32,1.99767,-15.6716,-31.5947
33,1.99552,-15.6716,-31.6377
34,1.59054,-32.0637,-31.0827
35,1.44241,-31.8077,-31.1257
36,1.44241,-31.8077,-31.1257
37,1.41575,-31.7767,-31.1347
38,1.41575,-31.7767,-31.1347
39,1.41575,-31.7767,-31.1347
40,1.08842,-31.7767,-31.3297
41,1.0014,-31.6637,-32.3537
42,1.0014,-31.6637,-32.3537
43,1.0014,-31.6637,-32.3537
44,1.0014,-31.6637,-32.3537
45,1.0014,-31.6637,-32.3537
46,1.0014,-31.6637,-32.3537
47,1.0014,-31.6637,-32.3537
48,1.0014,-31.6637,-32.3537
49,1.0014,-31.6637,-32.3537
50,1.0014,-31.6637,-32.3537
51,0.99945,-31.6637,-32.1357
52,0.99945,-31.6637,-32.1357
53,0.99945,-31.6637,-32.1357
54,0.99945,-31.6637,-32.1357
55,0.99945,-31.6637,-32.1357
56,0.998027,-31.8397,-32.1357
57,0.998027,-31.8397,-32.1357
58,0.998027,-31.8397,-32.1357
59,0.998016,-31.8647,-32.1357
60,0.998016,-31.8647,-32.1357
61,0.998016,-31.8647,-32.1357
62,0.998016,-31.8647,-32.1357
63,0.998016,-31.8647,-32.1357
64,0.998016,-31.8647,-32.1357
65,0.998016,-31.8647,-32.1357
66,0.998016,-31.8647,-32.1357
67,0.998016,-31.8647,-32.1357
68,0.998016,-31.8647,-32.1357
69,0.998016,-31.8647,-32.1357
70,0.99801,-31.8767,-32.1197
71,0.99801,-31.8767,-32.1197
72,0.99801,-31.8767,-32.1197
73,0.99801,-31.8767,-32.1197
74,0.99801,-31.8767,-32.1197
75,0.998004,-31.9107,-32.0017
76,0.998004,-31.9107,-32.0017
77,0.998004,-31.9107,-32.0017
78,0.998004,-31.9107,-32.0017
79,0.998004,-31.9107,-32.0017
80,0.998004,-31.9107,-32.0017
81,0.998004,-31.9107,-32.0017
82,0.998004,-31.9107,-32.0017
83,0.998004,-31.9107,-32.0017
84,0.998004,-31.9107,-32.0017
85,0.998004,-31.9107,-32.0017
86,0.998004,-31.9667,-32.0057
87,0.998004,-31.9667,-32.0057
88,0.998004,-31.9667,-32.0057
89,0.998004,-31.9667,-32.0057
90,0.998004,-31.9667,-31.9947
91,0.998004,-31.9667,-31.9947
92,0.998004,-31.9667,-31.9947
93,0.998004,-31.9667,-31.9947
94,0.998004,-31.9667,-31.9947
95,0.998004,-31.9667,-31.9947
96,0.998004,-31.9667,-31.9947
97,0.998004,-31.9667,-31.9947
98,0.998004,-31.9667,-31.9707
99,0.998004,-31.9667,-31.9707
100,0.998004,-31.9667,-31.9707
