Generación,Fx,Var1,Var2
1,184.114,-33.7968,2.50452
2,56.782,33.7968,-1.57751
3,56.782,33.7968,-1.57751
4,56.782,33.7968,-1.57751
5,56.782,33.7968,-1.57751
6,53.0755,33.8008,31.1907
7,5.22602,31.7357,-31.1907
8,5.22602,31.7357,-31.1907
9,5.22602,31.7357,-31.1907
10,5.22592,31.7517,-31.1907
11,4.95072,31.7517,-32.0577
12,1.2717,-31.7507,-31.1937
13,1.2717,-31.7507,-31.1937
14,1.2717,-31.7507,-31.1937
15,1.26168,-31.7507,-31.1987
16,1.26159,-32.2307,-31.1987
17,1.14172,-31.9927,-31.2757
18,1.14172,-31.9927,-31.2757
19,1.14172,-31.9927,-31.2757
20,1.14172,-31.9927,-31.2757
21,1.14172,-31.9927,-31.2757
22,1.02719,-31.9927,-31.4447
23,0.998719,-31.9927,-31.7007
24,0.998719,-31.9927,-31.7007
25,0.998719,-31.9927,-31.7007
26,0.99824,-32.2487,-31.9567
27,0.99824,-32.2487,-31.9567
28,0.99824,-32.2487,-31.9567
29,0.99824,-32.2487,-31.9567
30,0.99824,-32.2487,-31.9567
31,0.99824,-32.2487,-31.9567
32,0.99824,-32.2487,-31.9567
33,0.998066,-31.8007,-31.9477
34,0.998066,-31.8007,-31.9477
35,0.998066,-31.8007,-31.9477
36,0.998066,-31.8007,-31.9477
37,0.998066,-31.8007,-31.9477
38,0.998066,-31.8007,-31.9477
39,0.998066,-31.8007,-31.9477
40,0.998066,-31.8007,-31.9477
41,0.998066,-31.8007,-31.9477
42,0.998066,-31.8007,-31.9477
43,0.998066,-31.8007,-31.9797
44,0.998004,-31.9407,-31.9887
45,0.998004,-31.9407,-31.9887
46,0.998004,-31.9407,-31.9887
47,0.998004,-31.9407,-31.9877
48,0.998004,-31.9407,-31.9877
49,0.998004,-31.9407,-31.9877
50,0.998004,-31.9407,-31.9877
51,0.998004,-31.9407,-31.9877
52,0.998004,-31.9407,-31.9877
53,0.998004,-31.9407,-31.9847
54,0.998004,-31.9407,-31.9847
55,0.998004,-31.9407,-31.9847
56,0.998004,-31.9467,-31.9917
57,0.998004,-31.9467,-31.9917
58,0.998004,-31.9467,-31.9917
59,0.998004,-31.9467,-31.9917
60,0.998004,-31.9467,-31.9917
61,0.998004,-31.9467,-31.9917
62,0.998004,-31.9467,-31.9917
63,0.998004,-31.9467,-31.9917
64,0.998004,-31.9467,-31.9917
65,0.998004,-31.9467,-31.9917
66,0.998004,-31.9467,-31.9917
67,0.998004,-31.9467,-31.9917
68,0.998004,-31.9467,-31.9917
69,0.998004,-31.9467,-31.9917
70,0.998004,-31.9467,-31.9917
71,0.998004,-31.9467,-31.9917
72,0.998004,-31.9467,-31.9917
73,0.998004,-31.9467,-31.9917
74,0.998004,-31.9467,-31.9917
75,0.998004,-31.9467,-31.9917
76,0.998004,-31.9467,-31.9917
77,0.998004,-31.9467,-31.9917
78,0.998004,-31.9467,-31.9917
79,0.998004,-31.9467,-31.9917
80,0.998004,-31.9887,-31.9927
81,0.998004,-31.9887,-31.9927
82,0.998004,-31.9807,-31.9757
83,0.998004,-31.9807,-31.9757
84,0.998004,-31.9807,-31.9757
85,0.998004,-31.9807,-31.9757
86,0.998004,-31.9807,-31.9757
87,0.998004,-31.9807,-31.9757
88,0.998004,-31.9807,-31.9757
89,0.998004,-31.9807,-31.9757
90,0.998004,-31.9807,-31.9757
91,0.998004,-31.9807,-31.9757
92,0.998004,-31.9807,-31.9757
93,0.998004,-31.9807,-31.9757
94,0.998004,-31.9807,-31.9757
95,0.998004,-31.9807,-31.9767
96,0.998004,-31.9807,-31.9767
97,0.998004,-31.9807,-31.9767
98,0.998004,-31.9807,-31.9767
99,0.998004,-31.9807,-31.9767
100,0.998004,-31.9807,-31.9767
