Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
27,0.179588,0.500422,0.00245183,5,10,0.998313,-32.2017 -32.2497 
28,0.164858,0.500422,0.00200691,5,10,0.998313,-32.2017 -32.2497 
29,0.167752,0.500422,0.0019962,5,10,0.998313,-32.2017 -32.2497 
30,0.0691539,0.500422,0.00200703,5,10,0.998313,-32.2017 -32.2497 
31,0.170383,0.500481,0.00200709,5,10,0.998077,-32.2017 -32.1347 
32,0.155995,0.500481,0.00200792,5,10,0.998077,-32.2017 -32.1347 
33,0.285877,0.500481,0.0045916,5,10,0.998077,-32.2017 -32.1347 
34,0.146884,0.500481,0.00250584,5,10,0.998077,-32.2017 -32.1347 
35,0.179191,0.500481,0.00200936,5,10,0.998077,-32.2017 -32.1337 
36,0.155277,0.500481,0.00201041,5,10,0.998077,-32.2017 -32.1337 
37,0.25806,0.500483,0.00206911,5,10,0.998071,-32.2017 -32.0627 
38,0.216158,0.500489,0.00413675,5,10,0.998046,-31.8177 -32.1347 
39,0.149202,0.500489,0.00200939,5,10,0.998046,-31.8177 -32.1347 
40,0.160114,0.500489,0.00200585,5,10,0.998046,-31.8177 -32.1347 
41,0.102296,0.500489,0.00200591,5,10,0.998046,-31.8177 -32.1347 
42,0.186382,0.500489,0.00372834,5,10,0.998046,-31.8177 -32.1347 
43,0.230244,0.500495,0.00201113,5,10,0.998023,-31.8657 -32.1537 
44,0.130243,0.500495,0.00199755,5,10,0.998023,-31.8657 -32.1537 
45,0.182756,0.500498,0.00199737,5,10,0.998011,-32.1377 -31.9747 
46,0.10087,0.500498,0.00221488,5,10,0.998011,-32.1377 -31.9747 
47,0.154003,0.500498,0.00200488,5,10,0.998011,-32.1377 -31.9747 
48,0.234894,0.500498,0.00257008,5,10,0.998011,-32.1377 -31.9747 
49,0.188115,0.500498,0.00200851,5,10,0.998011,-32.1377 -31.9747 
50,0.0650046,0.500498,0.00200515,5,10,0.998011,-32.1377 -31.9747 
51,0.147495,0.500498,0.00541987,5,10,0.998011,-32.1377 -31.9747 
52,0.155526,0.500498,0.0020039,5,10,0.998011,-32.1377 -31.9757 
53,0.154071,0.500498,0.00201215,5,10,0.99801,-32.1367 -32.0247 
54,0.116723,0.500498,0.00200807,5,10,0.99801,-32.1367 -32.0247 
55,0.214215,0.500498,0.00201053,5,10,0.99801,-32.1367 -32.0247 
56,0.188165,0.500498,0.00201046,5,10,0.99801,-32.1367 -32.0247 
57,0.193197,0.500498,0.00225251,5,10,0.99801,-31.8807 -32.1207 
58,0.135499,0.500499,0.00200638,5,10,0.998008,-32.1187 -32.1037 
59,0.169829,0.500499,0.00201055,5,10,0.998007,-31.8807 -32.0717 
60,0.195529,0.500499,0.00658982,5,10,0.998007,-31.8807 -32.0717 
61,0.176733,0.500499,0.00229156,5,10,0.998006,-32.0867 -32.1047 
62,0.0794615,0.500499,0.00200779,5,10,0.998006,-32.0867 -32.1047 
63,0.168039,0.500499,0.00226754,5,10,0.998006,-32.0867 -32.1047 
64,0.122042,0.500499,0.00200393,5,10,0.998006,-32.0867 -32.1047 
65,0.29252,0.500499,0.00260905,5,10,0.998004,-32.0907 -32.0167 
66,0.137742,0.500499,0.00200388,5,10,0.998004,-32.0907 -32.0167 
67,0.155906,0.500499,0.00481515,5,10,0.998004,-32.0907 -32.0167 
68,0.0933417,0.500499,0.00199612,5,10,0.998004,-32.0907 -32.0167 
69,0.201503,0.500499,0.00200818,5,10,0.998004,-32.0907 -32.0167 
70,0.133468,0.500499,0.00406319,5,10,0.998004,-32.0857 -32.0177 
71,0.17791,0.500499,0.00200376,5,10,0.998004,-32.0857 -32.0177 
72,0.0866299,0.500499,0.00200893,5,10,0.998004,-32.0857 -32.0177 
73,0.0795488,0.500499,0.00200719,5,10,0.998004,-32.0857 -32.0177 
74,0.138652,0.500499,0.0310595,5,10,0.998004,-32.0857 -32.0177 
75,0.344833,0.5005,0.00479133,5,10,0.998004,-32.0457 -32.0177 
76,0.183998,0.5005,0.0019985,5,10,0.998004,-31.9577 -32.0177 
77,0.124315,0.5005,0.00200926,5,10,0.998004,-31.9577 -32.0177 
78,0.160025,0.5005,0.00201495,5,10,0.998004,-31.9577 -32.0177 
79,0.176496,0.5005,0.0021908,5,10,0.998004,-31.9577 -32.0177 
80,0.234941,0.5005,0.00200925,5,10,0.998004,-31.9577 -32.0177 
81,0.117645,0.5005,0.0020049,5,10,0.998004,-31.9577 -32.0177 
82,0.170655,0.5005,0.00200382,5,10,0.998004,-31.9577 -32.0177 
83,0.21633,0.5005,0.00200866,5,10,0.998004,-31.9617 -32.0147 
84,0.225354,0.5005,0.0350836,5,10,0.998004,-31.9617 -32.0147 
85,0.153916,0.5005,0.00512625,5,10,0.998004,-31.9617 -32.0147 
86,0.166124,0.5005,0.0209377,5,10,0.998004,-31.9617 -32.0147 
87,0.11759,0.5005,0.00200653,5,10,0.998004,-31.9617 -32.0147 
88,0.128853,0.5005,0.0022178,5,10,0.998004,-32.0217 -32.0017 
89,0.199537,0.5005,0.00528284,5,10,0.998004,-32.0217 -32.0017 
90,0.121152,0.5005,0.00200905,5,10,0.998004,-32.0217 -32.0017 
91,0.130257,0.5005,0.00200889,5,10,0.998004,-32.0217 -32.0017 
92,0.118232,0.5005,0.00200449,5,10,0.998004,-32.0217 -32.0017 
93,0.145352,0.5005,0.00199601,5,10,0.998004,-32.0217 -32.0017 
94,0.0900042,0.5005,0.00200888,5,10,0.998004,-32.0217 -32.0017 
95,0.125851,0.5005,0.00199611,5,10,0.998004,-32.0217 -32.0017 
96,0.176326,0.5005,0.00200735,5,10,0.998004,-32.0217 -32.0017 
97,0.167959,0.5005,0.00199601,5,10,0.998004,-32.0217 -32.0017 
98,0.137309,0.5005,0.00199608,5,10,0.998004,-32.0217 -32.0017 
99,0.0978104,0.5005,0.00200378,5,10,0.998004,-32.0217 -32.0017 
100,0.177322,0.5005,0.0020038,5,10,0.998004,-32.0217 -32.0017 
