Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
51,0.164877,0.5005,0.00248482,5,10,0.998004,-32.0147 -32.0167 
52,0.140505,0.5005,0.00394334,5,10,0.998004,-32.0147 -32.0167 
53,0.323041,0.5005,0.0115981,5,10,0.998004,-32.0147 -32.0167 
54,0.0790974,0.5005,0.00200405,5,10,0.998004,-32.0147 -32.0167 
55,0.119069,0.5005,0.0041509,5,10,0.998004,-32.0147 -32.0167 
56,0.163856,0.5005,0.00200479,5,10,0.998004,-32.0147 -32.0167 
57,0.210369,0.5005,0.00199611,5,10,0.998004,-32.0067 -32.0177 
58,0.16418,0.5005,0.00201399,5,10,0.998004,-32.0067 -32.0177 
59,0.279452,0.5005,0.0220967,5,10,0.998004,-32.0067 -32.0177 
60,0.0999272,0.5005,0.00200906,5,10,0.998004,-32.0067 -32.0177 
61,0.115438,0.5005,0.00200517,5,10,0.998004,-32.0067 -32.0177 
62,0.16459,0.5005,0.00200482,5,10,0.998004,-32.0067 -32.0177 
63,0.123099,0.5005,0.00200437,5,10,0.998004,-32.0067 -32.0177 
64,0.0773928,0.5005,0.00200917,5,10,0.998004,-32.0067 -32.0177 
65,0.0606723,0.5005,0.00199602,5,10,0.998004,-32.0067 -32.0177 
66,0.171834,0.5005,0.00200908,5,10,0.998004,-32.0067 -32.0177 
67,0.11505,0.5005,0.00199609,5,10,0.998004,-32.0067 -32.0177 
68,0.127313,0.5005,0.00199609,5,10,0.998004,-32.0067 -32.0177 
69,0.162095,0.5005,0.00512356,5,10,0.998004,-32.0067 -32.0177 
70,0.223409,0.5005,0.0020093,5,10,0.998004,-32.0067 -31.9857 
71,0.247935,0.5005,0.00319416,5,10,0.998004,-32.0067 -31.9857 
72,0.0791011,0.5005,0.00200385,5,10,0.998004,-32.0067 -31.9857 
73,0.139915,0.5005,0.00202401,5,10,0.998004,-32.0067 -31.9857 
74,0.153003,0.5005,0.0019962,5,10,0.998004,-32.0067 -31.9857 
75,0.172472,0.5005,0.00201016,5,10,0.998004,-32.0067 -31.9857 
76,0.188629,0.5005,0.00514119,5,10,0.998004,-32.0067 -31.9857 
77,0.110097,0.5005,0.00200739,5,10,0.998004,-32.0067 -31.9857 
78,0.10842,0.5005,0.0051782,5,10,0.998004,-32.0067 -31.9857 
79,0.238635,0.5005,0.00201195,5,10,0.998004,-32.0067 -31.9857 
80,0.155645,0.5005,0.00200972,5,10,0.998004,-32.0067 -31.9857 
81,0.13751,0.5005,0.00276033,5,10,0.998004,-32.0067 -31.9857 
82,0.143391,0.5005,0.00199623,5,10,0.998004,-31.9827 -31.9857 
83,0.199154,0.5005,0.0442562,5,10,0.998004,-31.9827 -31.9857 
84,0.0777134,0.5005,0.00199794,5,10,0.998004,-31.9827 -31.9857 
85,0.131649,0.5005,0.00200954,5,10,0.998004,-31.9827 -31.9857 
86,0.113734,0.5005,0.00231503,5,10,0.998004,-31.9827 -31.9857 
87,0.125431,0.5005,0.00201209,5,10,0.998004,-31.9827 -31.9857 
88,0.223345,0.5005,0.00200385,5,10,0.998004,-31.9827 -31.9857 
89,0.166207,0.5005,0.00537743,5,10,0.998004,-31.9827 -31.9857 
90,0.121335,0.5005,0.00199972,5,10,0.998004,-31.9827 -31.9857 
91,0.0735845,0.5005,0.00199962,5,10,0.998004,-31.9827 -31.9857 
92,0.118114,0.5005,0.00200917,5,10,0.998004,-31.9827 -31.9857 
93,0.111803,0.5005,0.00242784,5,10,0.998004,-31.9827 -31.9857 
94,0.134113,0.5005,0.00220186,5,10,0.998004,-31.9827 -31.9857 
95,0.151583,0.5005,0.0020092,5,10,0.998004,-31.9827 -31.9857 
96,0.196726,0.5005,0.00200449,5,10,0.998004,-31.9827 -31.9857 
97,0.208693,0.5005,0.00200921,5,10,0.998004,-31.9827 -31.9847 
98,0.164267,0.5005,0.00200472,5,10,0.998004,-31.9827 -31.9847 
99,0.187228,0.5005,0.00202885,5,10,0.998004,-31.9827 -31.9847 
100,0.1173,0.5005,0.00199609,5,10,0.998004,-31.9827 -31.9847 
