Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
64,0.209461,0.5005,0.00219654,5,10,0.998004,-31.9807 -32.0467 
65,0.139232,0.5005,0.00200927,5,10,0.998004,-31.9807 -32.0467 
66,0.236884,0.5005,0.00496569,5,10,0.998004,-31.9807 -32.0467 
67,0.145455,0.5005,0.00372349,5,10,0.998004,-31.9807 -32.0467 
68,0.14236,0.5005,0.00202712,5,10,0.998004,-31.9807 -32.0467 
69,0.17582,0.5005,0.00354037,5,10,0.998004,-31.9807 -32.0467 
70,0.117924,0.5005,0.00200926,5,10,0.998004,-31.9807 -32.0467 
71,0.160858,0.5005,0.00200868,5,10,0.998004,-31.9807 -32.0467 
72,0.213424,0.5005,0.00200872,5,10,0.998004,-31.9807 -32.0467 
73,0.110613,0.5005,0.00200785,5,10,0.998004,-31.9807 -32.0467 
74,0.220467,0.5005,0.0020045,5,10,0.998004,-31.9807 -32.0467 
75,0.136669,0.5005,0.00200866,5,10,0.998004,-31.9807 -32.0467 
76,0.175116,0.5005,0.00475716,5,10,0.998004,-31.9807 -32.0467 
77,0.0684033,0.5005,0.00200464,5,10,0.998004,-31.9807 -32.0467 
78,0.166286,0.5005,0.00199601,5,10,0.998004,-31.9807 -32.0467 
79,0.173493,0.5005,0.00200953,5,10,0.998004,-31.9877 -32.0337 
80,0.116989,0.5005,0.0020083,5,10,0.998004,-31.9877 -32.0337 
81,0.143354,0.5005,0.00200379,5,10,0.998004,-31.9877 -32.0337 
82,0.172322,0.5005,0.00200974,5,10,0.998004,-31.9877 -32.0337 
83,0.090212,0.5005,0.00229956,5,10,0.998004,-31.9877 -32.0337 
84,0.190893,0.5005,0.00199606,5,10,0.998004,-31.9877 -32.0337 
85,0.0659418,0.5005,0.00201512,5,10,0.998004,-31.9877 -32.0337 
86,0.150922,0.5005,0.00200909,5,10,0.998004,-31.9877 -32.0337 
87,0.111648,0.5005,0.00219791,5,10,0.998004,-31.9877 -32.0337 
88,0.137059,0.5005,0.0020039,5,10,0.998004,-31.9877 -32.0337 
89,0.120214,0.5005,0.00199602,5,10,0.998004,-31.9877 -32.0337 
90,0.14935,0.5005,0.00200679,5,10,0.998004,-31.9807 -32.0337 
91,0.20025,0.5005,0.00200927,5,10,0.998004,-31.9807 -32.0337 
92,0.162385,0.5005,0.00208454,5,10,0.998004,-31.9807 -32.0337 
93,0.102337,0.5005,0.00200875,5,10,0.998004,-31.9807 -32.0337 
94,0.0728337,0.5005,0.00200377,5,10,0.998004,-31.9807 -32.0337 
95,0.118383,0.5005,0.00200939,5,10,0.998004,-31.9807 -32.0337 
96,0.108609,0.5005,0.00200402,5,10,0.998004,-31.9807 -32.0337 
97,0.0894139,0.5005,0.00199601,5,10,0.998004,-31.9807 -32.0337 
98,0.183777,0.5005,0.00542244,5,10,0.998004,-31.9807 -32.0337 
99,0.106074,0.5005,0.00200896,5,10,0.998004,-31.9807 -32.0337 
100,0.148965,0.5005,0.00200927,5,10,0.998004,-31.9807 -32.0337 
