Generación,Fx,Var1,Var2
1,482.564868,-3.346,36.816
2,482.564868,-3.346,36.816
3,414.882105,-3.346,-28.820
4,413.927793,-3.333,-28.820
5,186.926464,29.453,32.936
6,61.087225,30.122,32.936
7,61.087225,30.122,32.936
8,60.383799,30.128,32.936
9,60.383799,30.128,32.936
10,60.383799,30.128,32.936
11,37.882110,16.955,33.591
12,24.409717,32.488,32.931
13,24.167875,16.948,32.936
14,24.167875,16.948,32.936
15,23.511242,15.833,32.936
16,23.511242,15.833,32.936
17,23.511242,15.833,32.936
18,23.511242,15.833,32.936
19,22.001621,17.000,17.202
20,22.001621,17.000,17.202
21,21.192344,16.699,17.202
22,21.085780,15.820,17.202
23,21.085780,15.820,17.202
24,21.085780,15.820,17.202
25,21.085769,15.833,17.202
26,21.085769,15.833,17.202
27,21.085769,15.833,17.202
28,19.455806,16.910,16.937
29,19.455806,16.910,16.937
30,18.916947,16.910,16.675
31,18.916947,16.910,16.675
32,18.304681,15.729,15.894
33,18.304681,15.729,15.894
34,18.304681,15.729,15.894
35,18.304330,15.835,15.887
36,18.304330,15.835,15.887
37,18.304329,15.836,15.887
38,18.304329,15.836,15.887
39,18.304329,15.836,15.887
40,18.304328,15.836,15.913
41,4.251756,15.730,-32.813
42,4.251756,15.730,-32.813
43,4.178908,15.730,-32.773
44,4.178908,15.730,-32.773
45,4.178908,15.730,-32.773
46,4.178908,15.730,-32.773
47,4.178908,15.730,-32.773
48,3.969060,15.730,-31.725
49,3.969060,15.730,-31.725
50,3.969060,15.730,-31.725
51,3.968705,15.844,-31.723
52,3.968705,15.844,-31.723
53,3.968499,15.844,-32.249
54,3.968499,15.844,-32.249
55,3.968499,15.844,-32.249
56,3.968395,15.835,-31.776
57,3.968389,15.844,-31.776
58,3.968389,15.844,-31.776
59,3.968389,15.844,-31.776
60,3.968389,15.844,-31.776
61,3.968373,15.844,-31.781
62,3.968373,15.844,-31.781
63,3.968265,15.844,-31.912
64,3.968265,15.844,-31.912
65,3.968265,15.844,-31.912
66,3.968265,15.844,-31.912
67,3.968264,15.844,-31.978
68,3.968264,15.844,-31.978
69,3.968264,15.844,-31.978
70,3.968264,15.844,-31.978
71,3.968264,15.844,-31.978
72,3.968264,15.844,-31.978
73,3.968264,15.844,-31.978
74,3.968264,15.844,-31.978
75,3.968264,15.844,-31.972
76,3.968264,15.844,-31.972
77,3.968264,15.844,-31.972
78,3.968264,15.844,-31.972
79,3.968264,15.844,-31.972
80,3.968250,15.975,-31.972
81,3.968250,15.975,-31.972
82,3.968250,15.975,-31.972
83,3.968250,15.975,-31.972
84,3.968250,15.975,-31.972
85,3.968250,15.975,-31.972
86,3.968250,15.975,-31.972
87,3.968250,15.975,-31.972
88,3.968250,15.975,-31.972
89,3.968250,15.975,-31.972
90,3.968250,15.975,-31.972
91,3.968250,15.975,-31.972
92,3.968250,15.975,-31.972
93,3.968250,15.975,-31.972
94,3.968250,15.975,-31.972
95,3.968250,15.975,-31.972
96,2.075419,-16.662,-31.972
97,2.075419,-16.662,-31.972
98,2.066046,-15.351,-31.972
99,2.066046,-15.351,-31.972
100,1.996078,-16.400,-31.972
