Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
34,0.044888,0.051801,0.002016,5,10,18.304681,15.729 15.894 
35,0.044599,0.051802,0.002005,5,10,18.304330,15.835 15.887 
36,0.045735,0.051802,0.002009,5,10,18.304330,15.835 15.887 
37,0.050731,0.051802,0.044508,5,10,18.304329,15.836 15.887 
38,0.050832,0.051802,0.044508,5,10,18.304329,15.836 15.887 
39,0.046080,0.051802,0.002055,5,10,18.304329,15.836 15.887 
40,0.046033,0.051802,0.003214,5,10,18.304328,15.836 15.913 
41,0.055397,0.190412,0.002007,5,10,4.251756,15.730 -32.813 
42,0.093635,0.190412,0.002099,5,10,4.251756,15.730 -32.813 
43,0.121824,0.193091,0.002004,5,10,4.178908,15.730 -32.773 
44,0.134064,0.193091,0.002004,5,10,4.178908,15.730 -32.773 
45,0.117607,0.193091,0.002087,5,10,4.178908,15.730 -32.773 
46,0.114448,0.193091,0.002358,5,10,4.178908,15.730 -32.773 
47,0.114299,0.193091,0.002017,5,10,4.178908,15.730 -32.773 
48,0.156126,0.201245,0.002408,5,10,3.969060,15.730 -31.725 
49,0.122290,0.201245,0.002004,5,10,3.969060,15.730 -31.725 
50,0.175029,0.201245,0.002800,5,10,3.969060,15.730 -31.725 
51,0.137125,0.201260,0.002128,5,10,3.968705,15.844 -31.723 
52,0.120921,0.201260,0.002013,5,10,3.968705,15.844 -31.723 
53,0.160037,0.201268,0.002176,5,10,3.968499,15.844 -32.249 
54,0.194925,0.201268,0.163979,5,10,3.968499,15.844 -32.249 
55,0.176935,0.201268,0.002014,5,10,3.968499,15.844 -32.249 
56,0.152219,0.201272,0.002103,5,10,3.968395,15.835 -31.776 
57,0.168368,0.201272,0.002395,5,10,3.968389,15.844 -31.776 
58,0.132354,0.201272,0.002013,5,10,3.968389,15.844 -31.776 
59,0.150295,0.201272,0.002006,5,10,3.968389,15.844 -31.776 
60,0.193963,0.201272,0.147536,5,10,3.968389,15.844 -31.776 
61,0.164632,0.201273,0.040591,5,10,3.968373,15.844 -31.781 
62,0.147569,0.201273,0.002293,5,10,3.968373,15.844 -31.781 
63,0.146978,0.201278,0.002007,5,10,3.968265,15.844 -31.912 
64,0.165827,0.201278,0.004096,5,10,3.968265,15.844 -31.912 
65,0.178627,0.201278,0.002040,5,10,3.968265,15.844 -31.912 
66,0.140708,0.201278,0.001996,5,10,3.968265,15.844 -31.912 
67,0.179492,0.201278,0.002004,5,10,3.968264,15.844 -31.978 
68,0.181213,0.201278,0.002097,5,10,3.968264,15.844 -31.978 
69,0.169652,0.201278,0.002218,5,10,3.968264,15.844 -31.978 
70,0.133516,0.201278,0.001996,5,10,3.968264,15.844 -31.978 
71,0.166286,0.201278,0.006982,5,10,3.968264,15.844 -31.978 
72,0.161904,0.201278,0.005853,5,10,3.968264,15.844 -31.978 
73,0.147621,0.201278,0.005853,5,10,3.968264,15.844 -31.978 
74,0.181309,0.201278,0.004378,5,10,3.968264,15.844 -31.978 
75,0.161266,0.201278,0.001999,5,10,3.968264,15.844 -31.972 
76,0.200509,0.201278,0.195171,5,10,3.968264,15.844 -31.972 
77,0.200505,0.201278,0.195171,5,10,3.968264,15.844 -31.972 
78,0.181168,0.201278,0.002055,5,10,3.968264,15.844 -31.972 
79,0.201229,0.201278,0.201046,5,10,3.968264,15.844 -31.972 
80,0.200981,0.201278,0.198806,5,10,3.968250,15.975 -31.972 
81,0.161232,0.201278,0.002004,5,10,3.968250,15.975 -31.972 
82,0.150820,0.201278,0.002052,5,10,3.968250,15.975 -31.972 
83,0.181348,0.201278,0.002004,5,10,3.968250,15.975 -31.972 
84,0.142395,0.201278,0.003442,5,10,3.968250,15.975 -31.972 
85,0.181347,0.201278,0.002008,5,10,3.968250,15.975 -31.972 
86,0.141257,0.201278,0.002005,5,10,3.968250,15.975 -31.972 
87,0.181300,0.201278,0.003765,5,10,3.968250,15.975 -31.972 
88,0.102651,0.201278,0.002005,5,10,3.968250,15.975 -31.972 
89,0.183859,0.201278,0.027139,5,10,3.968250,15.975 -31.972 
90,0.161674,0.201278,0.002213,5,10,3.968250,15.975 -31.972 
91,0.201268,0.201278,0.201223,5,10,3.968250,15.975 -31.972 
92,0.177653,0.201278,0.002339,5,10,3.968250,15.975 -31.972 
93,0.177512,0.201278,0.002046,5,10,3.968250,15.975 -31.972 
94,0.139988,0.201278,0.002024,5,10,3.968250,15.975 -31.972 
95,0.159127,0.201278,0.002820,5,10,3.968250,15.975 -31.972 
96,0.169258,0.325159,0.002004,5,10,2.075419,-16.662 -31.972 
97,0.161531,0.325159,0.002255,5,10,2.075419,-16.662 -31.972 
98,0.223477,0.326153,0.002308,5,10,2.066046,-15.351 -31.972 
99,0.271027,0.326153,0.094699,5,10,2.066046,-15.351 -31.972 
100,0.260044,0.333770,0.001996,5,10,1.996078,-16.400 -31.972 
