Generación,Fx,Var1,Var2
1,80.619647,31.902,34.035
2,80.619647,31.902,34.035
3,79.667211,32.478,34.029
4,79.667211,32.478,34.029
5,50.446503,32.465,33.773
6,50.446503,32.465,33.773
7,49.674809,32.465,33.764
8,49.674809,32.465,33.764
9,24.671516,32.426,32.991
10,24.671516,32.426,32.991
11,24.666117,32.033,32.991
12,24.666117,32.033,32.991
13,24.639324,32.085,32.986
14,4.956452,32.085,-32.427
15,4.951153,32.085,-32.296
16,4.950493,32.085,-31.894
17,4.950491,32.006,-32.034
18,4.950491,32.006,-32.034
19,4.950491,32.006,-32.034
20,4.950491,32.006,-31.959
21,4.950491,32.006,-31.959
22,4.950491,32.006,-31.959
23,4.950491,32.006,-31.959
24,4.950491,32.006,-31.959
25,4.950491,32.006,-31.959
26,4.950491,32.006,-31.959
27,4.950491,32.006,-31.959
28,4.950491,32.006,-31.959
29,4.950491,32.006,-31.959
30,4.950491,32.006,-31.959
31,4.950491,32.006,-31.959
32,4.950491,32.006,-31.959
33,4.950491,32.006,-31.959
34,4.950491,32.006,-31.959
35,4.950491,32.006,-31.959
36,4.950491,32.006,-31.959
37,4.950491,32.006,-31.959
38,4.950491,32.006,-31.959
39,4.950491,32.006,-31.959
40,4.950491,32.006,-31.959
41,4.950491,32.004,-31.959
42,4.950491,32.004,-31.959
43,4.950491,31.997,-31.959
44,4.950491,31.997,-31.959
45,4.950491,31.997,-31.959
46,4.950491,31.997,-31.959
47,4.950491,31.997,-31.959
48,4.950491,31.997,-31.959
49,4.950491,31.997,-31.959
50,4.950491,31.997,-31.959
51,4.950491,31.997,-31.959
52,4.950491,31.997,-31.959
53,4.950491,31.997,-31.959
54,4.950491,31.997,-31.959
55,4.950491,31.997,-31.959
56,4.950491,31.997,-31.959
57,4.950491,31.997,-31.959
58,4.950491,31.997,-31.959
59,4.950491,31.997,-31.959
60,4.950491,31.997,-31.959
61,4.950491,31.997,-31.959
62,4.950491,31.997,-31.959
63,4.950491,31.997,-31.959
64,4.950491,31.997,-31.959
65,4.950491,31.997,-31.959
66,4.950491,31.997,-31.959
67,4.950491,31.997,-31.959
68,4.950491,31.997,-31.959
69,4.950491,31.997,-31.959
70,4.950491,31.997,-31.959
71,4.950491,31.997,-31.959
72,4.950491,31.997,-31.959
73,4.950491,31.997,-31.959
74,4.950491,31.997,-31.959
75,4.950491,31.997,-31.959
76,4.950491,31.997,-31.959
77,4.950491,31.984,-31.966
78,4.950491,31.984,-31.966
79,0.998022,-32.162,-31.966
80,0.998022,-32.162,-31.966
81,0.998022,-32.162,-31.966
82,0.998021,-32.161,-31.965
83,0.998021,-32.161,-31.965
84,0.998021,-32.161,-31.965
85,0.998020,-32.159,-31.951
86,0.998020,-32.159,-31.951
87,0.998020,-32.159,-31.951
88,0.998015,-32.149,-31.965
89,0.998015,-32.149,-31.965
90,0.998015,-32.149,-31.965
91,0.998015,-32.149,-31.965
92,0.998006,-31.887,-31.965
93,0.998006,-31.887,-31.965
94,0.998006,-31.887,-31.965
95,0.998006,-31.887,-31.965
96,0.998004,-31.953,-31.965
97,0.998004,-31.953,-31.965
98,0.998004,-31.953,-31.965
99,0.998004,-31.953,-31.965
100,0.998004,-31.953,-31.965
