Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
1,0.002035,0.002334,0.001996,5,10,427.367740,-2.965 -19.623 
2,0.002071,0.002343,0.001996,5,10,425.890078,-2.912 -19.623 
3,0.002120,0.002488,0.001996,5,10,400.949390,-2.886 -19.361 
4,0.002220,0.003115,0.001996,5,10,320.023579,-28.956 18.070 
5,0.002392,0.003115,0.001996,5,10,320.023579,-28.956 18.070 
6,0.002357,0.003115,0.002001,5,10,320.023579,-28.956 18.070 
7,0.003305,0.011046,0.002004,5,10,89.534228,-29.874 15.055 
8,0.004995,0.011046,0.002004,5,10,89.534228,-29.874 15.055 
9,0.006792,0.011046,0.002074,5,10,89.534228,-29.874 15.055 
10,0.007020,0.011159,0.002085,5,10,88.616995,-29.879 15.055 
11,0.007613,0.011159,0.002031,5,10,88.616995,-29.879 15.055 
12,0.008118,0.011159,0.002127,5,10,88.616995,-29.879 15.055 
13,0.008621,0.011159,0.001996,5,10,88.616995,-29.879 15.055 
14,0.014814,0.057351,0.008997,5,10,16.436394,-31.190 15.055 
15,0.036470,0.059632,0.002563,5,10,15.769612,-31.190 15.710 
16,0.053773,0.059632,0.024848,5,10,15.769612,-31.190 15.710 
17,0.031212,0.059632,0.001996,5,10,15.769612,-31.190 15.710 
18,0.051450,0.059632,0.002029,5,10,15.769612,-31.190 15.710 
19,0.057940,0.059632,0.055482,5,10,15.769612,-31.190 15.710 
20,0.048018,0.059632,0.002029,5,10,15.769612,-31.190 15.710 
21,0.024532,0.059632,0.002004,5,10,15.769612,-31.190 15.710 
22,0.036293,0.059632,0.001996,5,10,15.769598,-31.190 15.712 
23,0.055479,0.059632,0.039682,5,10,15.769598,-31.190 15.712 
24,0.038790,0.059632,0.002035,5,10,15.769598,-31.190 15.712 
25,0.046593,0.059632,0.002142,5,10,15.769598,-31.190 15.712 
26,0.040507,0.059632,0.002004,5,10,15.769598,-31.190 15.712 
27,0.043456,0.059870,0.002127,5,10,15.702969,-31.229 15.632 
28,0.042493,0.059870,0.003055,5,10,15.702969,-31.229 15.632 
29,0.038564,0.059870,0.002024,5,10,15.702969,-31.229 15.632 
30,0.051907,0.060497,0.007607,5,10,15.529640,-32.539 15.619 
31,0.051003,0.060520,0.005674,5,10,15.523338,-31.490 15.616 
32,0.053386,0.060521,0.009566,5,10,15.523217,-31.490 15.619 
33,0.046060,0.060521,0.002445,5,10,15.523217,-31.490 15.619 
34,0.054018,0.060580,0.002604,5,10,15.507226,-31.726 15.616 
35,0.045582,0.060588,0.001996,5,10,15.505019,-31.847 15.671 
36,0.037373,0.060588,0.002043,5,10,15.505019,-31.847 15.671 
37,0.050709,0.060588,0.002336,5,10,15.505019,-31.847 15.671 
38,0.046302,0.060588,0.002620,5,10,15.505019,-31.847 15.671 
39,0.041611,0.060588,0.002090,5,10,15.505019,-31.847 15.671 
40,0.043207,0.060588,0.002176,5,10,15.505019,-31.847 15.671 
41,0.042903,0.060588,0.002449,5,10,15.505019,-31.847 15.671 
42,0.053626,0.060588,0.002022,5,10,15.505019,-31.847 15.671 
43,0.048849,0.060590,0.001996,5,10,15.504250,-31.844 15.723 
44,0.031137,0.060590,0.002028,5,10,15.504250,-31.844 15.723 
45,0.054506,0.060590,0.004270,5,10,15.504250,-31.844 15.723 
46,0.057290,0.060591,0.033497,5,10,15.504226,-31.844 15.726 
47,0.051575,0.060591,0.002933,5,10,15.504226,-31.844 15.726 
48,0.041999,0.060591,0.002147,5,10,15.504215,-31.844 15.727 
49,0.048191,0.060591,0.002017,5,10,15.504215,-31.844 15.727 
50,0.048497,0.060591,0.001996,5,10,15.504215,-31.844 15.727 
51,0.057873,0.060591,0.040979,5,10,15.504215,-31.844 15.727 
52,0.050066,0.060591,0.002883,5,10,15.504215,-31.844 15.727 
53,0.055072,0.060591,0.032330,5,10,15.504215,-31.844 15.727 
54,0.049288,0.060591,0.004087,5,10,15.504215,-31.844 15.727 
55,0.041694,0.060591,0.001996,5,10,15.504215,-31.844 15.727 
