Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
1,0.002042,0.002224,0.001996,5,10,448.572426,-29.532 -36.007 
2,0.002057,0.002237,0.001996,5,10,446.108628,-30.857 -36.007 
3,0.002127,0.002491,0.001996,5,10,400.400793,-29.532 -35.483 
4,0.003387,0.014637,0.001996,5,10,67.319692,-30.843 30.053 
5,0.004985,0.014637,0.002012,5,10,67.319692,-30.843 30.053 
6,0.008413,0.014637,0.002080,5,10,67.319692,-30.843 30.053 
7,0.016876,0.042702,0.002030,5,10,22.418018,-30.843 31.364 
8,0.019736,0.042702,0.002030,5,10,22.418018,-30.843 31.364 
9,0.027716,0.042883,0.002094,5,10,22.319535,-30.852 31.358 
10,0.038460,0.046989,0.008512,5,10,20.281367,-31.354 31.364 
11,0.033613,0.046989,0.003237,5,10,20.281367,-31.354 31.364 
12,0.031162,0.047002,0.001996,5,10,20.275850,-31.419 32.675 
13,0.037486,0.047002,0.009349,5,10,20.275850,-31.419 32.675 
14,0.042010,0.047105,0.026097,5,10,20.229161,-31.341 31.889 
15,0.033881,0.047105,0.002006,5,10,20.229161,-31.341 31.889 
16,0.039416,0.047141,0.004799,5,10,20.212812,-31.367 31.902 
17,0.035124,0.047141,0.002004,5,10,20.212812,-31.367 31.902 
18,0.033062,0.047141,0.002025,5,10,20.212812,-31.367 31.902 
19,0.028393,0.047214,0.002106,5,10,20.180256,-31.445 31.902 
20,0.028117,0.047214,0.002049,5,10,20.180256,-31.445 31.902 
21,0.037178,0.047215,0.002118,5,10,20.179505,-31.448 31.902 
22,0.036473,0.047215,0.002007,5,10,20.179505,-31.448 31.902 
23,0.032193,0.047215,0.002021,5,10,20.179505,-31.448 31.902 
24,0.040984,0.047215,0.011958,5,10,20.179505,-31.448 31.902 
25,0.040456,0.047215,0.011958,5,10,20.179505,-31.448 31.954 
26,0.036419,0.047215,0.002308,5,10,20.179505,-31.448 31.954 
27,0.026987,0.047215,0.001996,5,10,20.179505,-31.448 31.954 
28,0.033589,0.047215,0.002026,5,10,20.179505,-31.448 31.954 
29,0.038165,0.047215,0.004378,5,10,20.179505,-31.448 31.954 
30,0.025615,0.047215,0.001996,5,10,20.179505,-31.448 31.945 
31,0.039088,0.047216,0.002009,5,10,20.179137,-31.449 31.902 
32,0.044317,0.047216,0.022242,5,10,20.179137,-31.449 31.902 
33,0.038030,0.047221,0.002005,5,10,20.177015,-31.457 31.945 
34,0.042608,0.047221,0.002089,5,10,20.177015,-31.457 31.945 
35,0.025668,0.047221,0.001996,5,10,20.177015,-31.457 31.945 
36,0.039416,0.047258,0.002045,5,10,20.160331,-31.558 31.954 
37,0.045676,0.047258,0.031939,5,10,20.160331,-31.558 31.954 
38,0.038705,0.047258,0.002036,5,10,20.160331,-31.558 31.954 
39,0.031888,0.047258,0.001996,5,10,20.160331,-31.558 31.954 
40,0.041294,0.047263,0.018232,5,10,20.158050,-31.587 31.954 
41,0.031106,0.047274,0.002009,5,10,20.153489,-32.077 31.954 
42,0.032374,0.047274,0.001996,5,10,20.153489,-32.077 31.954 
43,0.044986,0.047274,0.039555,5,10,20.153488,-32.034 31.954 
44,0.036705,0.047274,0.001996,5,10,20.153488,-32.034 31.954 
45,0.040799,0.047274,0.002127,5,10,20.153488,-32.034 31.954 
46,0.039850,0.047274,0.002047,5,10,20.153488,-32.034 31.954 
47,0.043209,0.052605,0.002121,5,10,18.009681,-30.908 -33.587 
48,0.030631,0.056779,0.002009,5,10,16.612076,-31.238 -33.587 
49,0.063191,0.202349,0.021491,5,10,3.941953,-30.845 -32.919 
50,0.127565,0.358411,0.002740,5,10,1.790091,-31.238 -32.919 
51,0.159043,0.360890,0.017972,5,10,1.770924,-31.251 -32.919 
52,0.296073,0.388103,0.017838,5,10,1.576633,-32.287 -32.913 
53,0.280551,0.499382,0.002496,5,10,1.002473,-32.287 -31.603 
54,0.278237,0.499402,0.001996,5,10,1.002396,-32.287 -31.604 
55,0.378045,0.499942,0.029241,5,10,1.000234,-32.287 -31.655 
56,0.385742,0.499942,0.023850,5,10,1.000234,-32.287 -31.655 
57,0.378266,0.499942,0.002007,5,10,1.000234,-32.287 -31.655 
58,0.339564,0.499942,0.002799,5,10,1.000234,-32.287 -31.655 
59,0.380794,0.499942,0.002017,5,10,1.000234,-32.287 -31.655 
60,0.434834,0.500004,0.022404,5,10,0.999984,-32.287 -31.664 
61,0.437521,0.500020,0.043501,5,10,0.999918,-32.287 -31.667 
62,0.296546,0.500349,0.002072,5,10,0.998605,-32.287 -32.189 
63,0.419255,0.500349,0.006504,5,10,0.998605,-32.287 -32.189 
64,0.275931,0.500349,0.001996,5,10,0.998605,-32.287 -32.189 
65,0.422460,0.500463,0.002016,5,10,0.998148,-32.130 -32.228 
66,0.323616,0.500463,0.002014,5,10,0.998148,-32.130 -32.228 
67,0.382951,0.500464,0.002010,5,10,0.998146,-32.117 -32.228 
68,0.337401,0.500464,0.001996,5,10,0.998146,-32.117 -32.228 
69,0.285273,0.500464,0.002035,5,10,0.998146,-32.117 -32.228 
70,0.377072,0.500487,0.002151,5,10,0.998053,-32.130 -32.189 
71,0.353274,0.500488,0.002114,5,10,0.998051,-32.117 -32.189 
72,0.456496,0.500488,0.082836,5,10,0.998051,-32.117 -32.189 
73,0.398589,0.500496,0.002073,5,10,0.998018,-32.156 -31.932 
74,0.398561,0.500496,0.002006,5,10,0.998018,-32.156 -31.932 
75,0.445293,0.500496,0.003233,5,10,0.998018,-32.156 -31.932 
76,0.353130,0.500496,0.002014,5,10,0.998018,-32.156 -31.932 
77,0.494561,0.500499,0.468434,5,10,0.998007,-32.117 -31.923 
78,0.350566,0.500499,0.002018,5,10,0.998007,-32.117 -31.923 
79,0.350832,0.500499,0.002015,5,10,0.998007,-32.117 -31.923 
80,0.450718,0.500499,0.005643,5,10,0.998006,-32.110 -31.932 
81,0.500155,0.500499,0.497665,5,10,0.998006,-32.110 -31.932 
82,0.450973,0.500499,0.005935,5,10,0.998006,-32.110 -31.932 
83,0.453080,0.500499,0.027124,5,10,0.998006,-32.110 -31.932 
84,0.327095,0.500500,0.002224,5,10,0.998004,-31.972 -31.940 
85,0.403032,0.500500,0.002046,5,10,0.998004,-31.972 -31.940 
86,0.450515,0.500500,0.001996,5,10,0.998004,-31.979 -31.940 
87,0.450670,0.500500,0.002227,5,10,0.998004,-31.992 -31.942 
88,0.399632,0.500500,0.002223,5,10,0.998004,-31.978 -31.942 
89,0.398856,0.500500,0.002275,5,10,0.998004,-31.979 -31.942 
90,0.157655,0.500500,0.001996,5,10,0.998004,-31.979 -31.942 
91,0.400011,0.500500,0.002485,5,10,0.998004,-31.979 -31.942 
92,0.266262,0.500500,0.002278,5,10,0.998004,-31.979 -31.942 
93,0.415326,0.500500,0.044016,5,10,0.998004,-31.979 -31.942 
94,0.462162,0.500500,0.154318,5,10,0.998004,-31.979 -31.942 
95,0.259385,0.500500,0.001996,5,10,0.998004,-31.979 -31.942 
96,0.405291,0.500500,0.002005,5,10,0.998004,-31.979 -31.942 
97,0.258757,0.500500,0.002015,5,10,0.998004,-31.979 -31.942 
98,0.459817,0.500500,0.173161,5,10,0.998004,-31.979 -31.942 
99,0.393212,0.500500,0.002078,5,10,0.998004,-31.979 -31.942 
100,0.448837,0.500500,0.005195,5,10,0.998004,-31.979 -31.942 
