Generación,Fx,Var1,Var2
1,242.833672,17.422,29.242
2,242.833672,17.422,29.242
3,242.833672,17.422,29.242
4,6.903468,-15.773,-16.000
5,6.903468,-15.773,-16.000
6,6.903336,-15.904,-16.000
7,6.903336,-15.904,-16.000
8,6.903336,-15.904,-16.000
9,6.903336,-16.035,-16.000
10,6.903336,-16.035,-16.000
11,6.903336,-16.033,-16.000
12,6.903336,-16.033,-16.000
13,6.903336,-16.031,-16.000
14,6.903336,-16.031,-16.000
15,6.903336,-16.031,-16.000
16,6.903336,-16.031,-16.000
17,6.903336,-16.031,-16.000
18,6.903336,-16.031,-16.000
19,6.903336,-16.031,-15.999
20,6.903336,-16.031,-15.999
21,6.903336,-16.005,-16.004
22,6.903336,-16.005,-16.004
23,6.903336,-16.005,-16.004
24,6.903336,-16.008,-16.000
25,6.903336,-16.008,-16.000
26,6.903336,-16.008,-16.000
27,6.903336,-16.008,-16.000
28,6.903336,-16.008,-16.000
29,6.903336,-16.008,-16.000
30,6.903336,-16.008,-16.000
31,6.903336,-16.008,-16.000
32,6.903336,-16.008,-16.000
33,6.903336,-16.008,-16.000
34,6.903336,-16.008,-15.997
35,6.903336,-16.008,-15.997
36,6.903336,-16.008,-15.997
37,6.903336,-16.008,-15.997
38,6.903336,-16.008,-15.997
39,6.903336,-16.008,-15.997
40,6.903336,-16.008,-15.997
41,6.903336,-16.008,-15.997
42,6.903336,-16.008,-15.997
43,6.903336,-16.008,-15.997
44,6.903336,-16.008,-15.997
45,6.903336,-16.008,-15.997
46,6.903336,-16.008,-15.997
47,6.903336,-16.008,-15.997
48,6.903336,-16.008,-15.997
49,6.903336,-16.008,-15.997
50,6.903336,-16.008,-15.997
51,6.903336,-16.008,-15.997
52,6.903336,-16.008,-15.997
53,6.903336,-16.008,-15.997
54,6.903336,-16.008,-15.997
55,6.903336,-16.008,-15.997
56,6.903336,-16.008,-15.997
57,6.903336,-16.008,-15.997
58,6.903336,-16.008,-15.997
59,6.903336,-16.008,-15.997
60,6.903336,-16.008,-15.997
61,6.903336,-16.008,-15.997
62,6.903336,-16.008,-15.997
63,6.903336,-16.008,-15.997
64,6.903336,-16.008,-15.997
65,6.903336,-16.008,-15.995
66,6.903336,-16.008,-15.976
67,6.903336,-16.008,-15.976
68,6.903336,-16.008,-15.976
69,6.903336,-16.008,-15.976
70,6.903336,-16.008,-15.976
71,6.903336,-16.008,-15.976
72,6.903336,-16.008,-15.976
73,6.903336,-16.008,-15.976
74,6.903336,-16.008,-15.975
75,6.903336,-16.008,-15.975
76,6.903336,-16.008,-15.975
77,6.903336,-16.008,-15.975
78,6.903336,-16.008,-15.975
79,6.903336,-16.008,-15.975
80,6.903336,-16.008,-15.975
81,6.903336,-16.008,-15.975
82,6.903336,-16.008,-15.975
83,6.903336,-16.008,-15.975
84,6.903336,-16.008,-15.975
85,6.903336,-16.008,-15.975
86,6.903336,-16.008,-15.975
87,6.903336,-16.008,-15.975
88,6.903336,-16.008,-15.975
89,6.903336,-16.008,-15.975
90,6.903336,-16.008,-15.975
91,6.903336,-16.008,-15.975
92,6.903336,-16.008,-15.975
93,6.903336,-16.008,-15.975
94,6.903336,-16.008,-15.975
95,6.903336,-16.008,-15.975
96,6.903336,-16.008,-15.975
97,6.903336,-16.008,-15.975
98,6.903336,-16.008,-15.975
99,6.903336,-16.008,-15.975
100,6.903336,-16.008,-15.975
